ds,"Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,Weekend,"Electricity demand, daily sum, (GWh)",Month,dayOfWeek,yhat_lgbm
2016-06-25,26.09583333333333,37.2,False,True,57.553,6,5,58.062291341692195
2016-06-26,27.433333333333326,38.9,False,True,62.033,6,6,63.20360748569444
2016-06-27,28.6,40.0,False,False,70.946,6,0,73.60862242441141
2016-06-28,27.825,38.9,False,False,73.438,6,1,74.16769503544818
2016-06-29,23.891666666666666,34.4,False,False,67.897,6,2,61.77639321762713
2016-06-30,25.3,37.8,False,False,66.852,6,3,63.91035525708669
2016-07-01,24.84166666666667,33.9,False,False,66.793,7,4,64.9694933517499
2016-07-02,22.637499999999992,30.6,False,True,56.396,7,5,52.997062120038365
2016-07-03,22.6625,31.7,False,True,53.241,7,6,51.7616827174998
2016-07-04,20.78541666666667,29.4,True,False,50.996,7,0,49.870497196130856
2016-07-05,19.215625,27.8,False,False,51.966,7,1,51.05294314886604
2016-07-06,19.799999999999997,28.9,False,False,51.224,7,2,51.19236498553547
2016-07-07,19.67916666666667,27.8,False,False,51.097,7,3,51.081895795875845
2016-07-08,21.04166666666667,30.6,False,False,51.765,7,4,53.192920541602916
2016-07-09,21.370833333333334,28.9,False,True,49.381,7,5,49.10368781744396
2016-07-10,20.712499999999995,29.4,False,True,44.858,7,6,47.72949871828701
2016-07-11,23.279166666666665,32.2,False,False,54.905,7,0,56.78176962162693
2016-07-12,22.75833333333333,31.7,False,False,56.173,7,1,56.874125202707525
2016-07-13,26.15833333333333,37.2,False,False,63.107,7,2,65.02940536240631
2016-07-14,27.649999999999995,37.8,False,False,68.596,7,3,70.25429744724278
2016-07-15,23.82083333333333,35.6,False,False,63.778,7,4,61.453318361943026
2016-07-16,21.591666666666665,31.1,False,True,54.949,7,5,53.56836933534742
2016-07-17,19.72083333333333,28.3,False,True,49.017,7,6,46.64941388493889
2016-07-18,19.485416666666666,27.2,False,False,50.164,7,0,50.675930662807076
2016-07-19,20.70833333333333,30.0,False,False,51.703,7,1,52.56300745531369
2016-07-20,22.712499999999995,32.2,False,False,55.063,7,2,57.88721144732156
2016-07-21,21.54583333333333,31.7,False,False,54.189,7,3,56.22489514678791
2016-07-22,23.916666666666668,35.0,False,False,56.922,7,4,61.60038920424082
2016-07-23,26.7875,38.9,False,True,60.262,7,5,63.972561265534594
2016-07-24,27.51666666666667,38.3,False,True,64.467,7,6,65.65491629413687
2016-07-25,25.054166666666664,36.7,False,False,65.919,7,0,64.63858891880597
2016-07-26,28.479166666666668,40.0,False,False,69.948,7,1,73.37748613955158
2016-07-27,28.59583333333333,39.4,False,False,73.228,7,2,73.49489898175366
2016-07-28,27.15833333333333,37.8,False,False,71.741,7,3,69.49840571509776
2016-07-29,27.04166666666666,38.3,False,False,70.46,7,4,68.4645943675439
2016-07-30,26.39166666666667,36.1,False,True,65.649,7,5,63.15381011344422
2016-07-31,23.34583333333333,32.8,False,True,57.624,7,6,56.37662426501807
2016-08-01,22.287500000000005,32.8,False,False,58.606,8,0,57.10804830277729
2016-08-02,22.758333333333336,33.3,False,False,59.604,8,1,59.25050836224121
2016-08-03,24.241666666666664,36.1,False,False,64.339,8,2,63.71778076884577
2016-08-04,18.72083333333333,27.8,False,False,53.246,8,3,51.524238864916626
2016-08-05,19.63333333333334,28.3,False,False,51.187,8,4,51.76487222055153
2016-08-06,19.91875,30.0,False,True,49.853,8,5,49.278539434532156
2016-08-07,21.3375,31.7,False,True,50.055,8,6,50.16224877869294
2016-08-08,22.366666666666664,32.8,False,False,57.209,8,0,57.10804830277729
2016-08-09,23.17083333333333,33.9,False,False,58.779,8,1,59.661711586540534
2016-08-10,22.92083333333333,32.2,False,False,60.175,8,2,58.20286153179084
2016-08-11,22.554166666666664,33.9,False,False,60.329,8,3,58.84603357882405
2016-08-12,24.041666666666668,35.6,False,False,61.78,8,4,60.977758878733994
2016-08-13,25.8125,37.2,False,True,61.702,8,5,59.2082749107165
2016-08-14,26.629166666666677,37.8,False,True,62.607,8,6,61.8992773141005
2016-08-15,21.97083333333333,32.8,False,False,60.747,8,0,57.57801543270554
2016-08-16,23.120833333333334,35.0,False,False,62.731,8,1,59.41452159036498
2016-08-17,23.8625,35.0,False,False,65.062,8,2,62.580669633231444
2016-08-18,23.991666666666664,33.9,False,False,64.328,8,3,63.027210630776736
2016-08-19,22.5375,31.1,False,False,60.717,8,4,57.13178926541968
2016-08-20,22.04583333333333,32.2,False,True,56.362,8,5,53.75507315523344
2016-08-21,20.74583333333333,31.1,False,True,52.715,8,6,51.10066960385549
2016-08-22,20.3,30.0,False,False,54.954,8,0,53.253428664074804
2016-08-23,19.988405797101446,29.4,False,False,54.583,8,1,53.034185070688714
2016-08-24,20.479166666666668,31.1,False,False,55.099,8,2,55.2884808707178
2016-08-25,19.8875,30.6,False,False,54.83,8,3,53.98317156824908
2016-08-26,19.15833333333333,27.8,False,False,51.72,8,4,51.78096163194938
2016-08-27,19.387500000000003,27.8,False,True,48.229,8,5,48.45872668867474
2016-08-28,20.57916666666667,31.1,False,True,48.814,8,6,50.683097442126794
2016-08-29,20.225,30.6,False,False,52.255,8,0,53.661848494702426
2016-08-30,22.83333333333333,32.8,False,False,56.201,8,1,58.91005386617271
2016-08-31,22.129166666666663,30.6,False,False,56.92,8,2,58.295141803112344
2016-09-01,20.9,30.0,False,False,54.905,9,3,51.3933869998611
2016-09-02,21.67916666666667,31.7,False,False,54.481,9,4,52.68870601222363
2016-09-03,19.9125,27.2,False,True,48.29,9,5,45.32449602472791
2016-09-04,18.94166666666667,26.1,False,True,44.289,9,6,44.05291707524968
2016-09-05,20.604166666666668,30.6,True,False,48.137,9,0,48.718046013033685
2016-09-06,22.13333333333333,33.3,False,False,54.308,9,1,54.6986780549619
2016-09-07,24.58333333333333,36.1,False,False,58.232,9,2,59.166739558917456
2016-09-08,22.17916666666667,30.6,False,False,57.78,9,3,54.85124602900371
2016-09-09,21.566666666666663,33.3,False,False,56.335,9,4,53.712425480848964
2016-09-10,20.78333333333333,31.7,False,True,52.596,9,5,47.27647591926989
2016-09-11,17.591666666666665,24.4,False,True,46.615,9,6,43.946677690718445
2016-09-12,16.008333333333333,23.3,False,False,46.25,9,0,46.017444827854014
2016-09-13,16.912500000000005,23.3,False,False,45.234,9,1,46.13964376176384
2016-09-14,18.975,27.8,False,False,47.422,9,2,48.09158778731488
2016-09-15,20.0875,30.0,False,False,49.603,9,3,49.85263266007476
2016-09-16,21.070833333333336,31.7,False,False,51.464,9,4,50.386359850297026
2016-09-17,22.466666666666665,34.4,False,True,51.397,9,5,50.58196371573121
2016-09-18,24.68333333333334,36.1,False,True,54.996,9,6,54.552858577225145
2016-09-19,26.062500000000004,36.1,False,False,62.342,9,0,60.907892194017776
2016-09-20,23.5625,31.7,False,False,57.372,9,1,55.73567913003505
2016-09-21,19.075,26.7,False,False,48.172,9,2,48.31311827603849
2016-09-22,16.6375,23.9,False,False,45.23,9,3,46.123897108977005
2016-09-23,18.754166666666663,28.3,False,False,45.992,9,4,47.30243343933844
2016-09-24,21.254166666666663,32.8,False,True,47.302,9,5,48.35120836332549
2016-09-25,22.495833333333337,33.3,False,True,51.235,9,6,50.74651696759549
2016-09-26,24.09583333333333,35.6,False,False,59.071,9,0,56.86320951439871
2016-09-27,24.92083333333333,35.6,False,False,59.502,9,1,60.946338916067454
2016-09-28,23.33333333333334,32.8,False,False,58.005,9,2,56.88209173901195
2016-09-29,18.7875,28.3,False,False,51.052,9,3,48.00011377146988
2016-09-30,16.108333333333334,23.3,False,False,45.606,9,4,45.94418321433083
2016-10-01,16.108333333333334,25.0,False,True,41.621,10,5,40.55332068972725
2016-10-02,15.185416666666669,21.7,False,True,40.339,10,6,39.84731279490405
2016-10-03,13.2125,17.8,False,False,43.539,10,0,42.730377341622436
2016-10-04,15.541666666666666,22.8,False,False,43.627,10,1,42.83215761785516
2016-10-05,16.15416666666667,25.0,False,False,43.871,10,2,43.53741929026429
2016-10-06,17.20416666666667,27.2,False,False,44.355,10,3,43.743394918405706
2016-10-07,17.6875,28.9,False,False,44.87,10,4,43.33882996763629
2016-10-08,19.45416666666667,30.6,False,True,43.445,10,5,43.07726954783722
2016-10-09,20.245833333333334,31.1,False,True,43.558,10,6,42.715033924526004
2016-10-10,19.075,28.3,True,False,46.753,10,0,42.03943369542257
2016-10-11,16.691666666666666,23.9,False,False,44.861,10,1,42.83215761785516
2016-10-12,16.15833333333333,24.4,False,False,44.366,10,2,43.53741929026429
2016-10-13,17.470833333333328,22.2,False,False,43.763,10,3,43.23522294983288
2016-10-14,17.065694444444446,18.9,False,False,43.783,10,4,43.09170793990564
2016-10-15,16.684722222222224,22.2,False,True,40.549,10,5,40.13887110897608
2016-10-16,15.962619047619048,17.2,False,True,40.634,10,6,40.30492791792381
2016-10-17,15.666666666666666,21.1,False,False,42.534,10,0,42.847406096565074
2016-10-18,15.120833333333332,22.8,False,False,42.323,10,1,42.83215761785516
2016-10-19,15.433333333333332,25.0,False,False,42.444,10,2,43.53741929026429
2016-10-20,16.48333333333333,26.7,False,False,43.43,10,3,43.367352241868495
2016-10-21,17.008333333333333,26.1,False,False,43.825,10,4,43.29145169666719
2016-10-22,16.670833333333338,23.9,False,True,40.716,10,5,40.13887110897608
2016-10-23,16.195833333333336,22.8,False,True,40.032,10,6,39.82572522402478
2016-10-24,17.008333333333333,20.0,False,False,43.561,10,0,43.156561889290195
2016-10-25,16.82916666666667,20.6,False,False,44.007,10,1,42.92758837676187
2016-10-26,17.065,25.0,False,False,44.203,10,2,43.85053453175422
2016-10-27,15.715833333333338,18.3,False,False,43.9,10,3,42.928642037121314
2016-10-28,16.55481150793651,18.3,False,False,43.923,10,4,42.69038375568799
2016-10-29,17.258333333333333,21.7,False,True,41.139,10,5,40.506358886016656
2016-10-30,14.485069444444443,18.3,False,True,40.749,10,6,39.78315521132873
2016-10-31,13.535416666666665,17.2,False,False,42.645,10,0,43.096102137036254
2016-11-01,14.414583333333333,18.3,False,False,42.831,11,1,42.855518627764994
2016-11-02,12.22777777777778,19.4,False,False,43.276,11,2,43.02993044493724
2016-11-03,13.762499999999998,21.7,False,False,43.49,11,3,42.55195501353686
2016-11-04,14.183333333333335,22.8,False,False,43.374,11,4,42.331347587189235
2016-11-05,14.150228174603177,20.6,False,True,40.824,11,5,39.91991295579595
2016-11-06,15.783333333333331,20.0,False,True,42.399,11,6,40.01270910375319
2016-11-07,16.1,21.7,False,False,43.892,11,0,42.89482130384613
2016-11-08,16.095833333333335,23.3,False,False,44.238,11,1,42.98981837346384
2016-11-09,15.691736111111112,23.9,False,False,43.674,11,2,43.150748546195835
2016-11-10,15.709791666666666,23.9,False,False,43.304,11,3,42.97596944418056
2016-11-11,16.42833333333333,22.2,True,False,42.594,11,4,40.901600028996796
2016-11-12,17.07916666666667,24.4,False,True,40.119,11,5,40.96301933311152
2016-11-13,15.039285714285713,22.8,False,True,38.905,11,6,39.5974976824319
2016-11-14,14.077395833333332,22.2,False,False,42.217,11,0,42.50233051985857
2016-11-15,14.120138888888889,18.3,False,False,42.142,11,1,42.855518627764994
2016-11-16,10.1125,16.1,False,False,41.758,11,2,43.992449595542
2016-11-17,8.533333333333333,16.1,False,False,42.825,11,3,44.641235126652035
2016-11-18,9.783333333333331,17.2,False,False,42.968,11,4,43.25703916453772
2016-11-19,11.651388888888889,13.3,False,True,41.542,11,5,41.584905559240305
2016-11-20,12.977083333333336,15.0,False,True,40.219,11,6,40.79351438978127
2016-11-21,11.2325,15.6,False,False,42.256,11,0,43.657338217695795
2016-11-22,9.293333333333331,12.2,False,False,43.554,11,1,45.134822999135366
2016-11-23,10.158194444444444,15.6,False,False,43.715,11,2,43.853458181262475
2016-11-24,7.3379166666666675,13.9,True,False,41.512,11,3,42.85953076277618
2016-11-25,7.797638888888891,11.7,False,False,42.542,11,4,45.15794198835029
2016-11-26,9.026448412698413,10.733333333333334,False,True,43.401,11,5,42.53897192646932
2016-11-27,10.243055555555555,15.0,False,True,42.495,11,6,40.848583283360604
2016-11-28,9.206875000000002,11.4,False,False,46.507,11,0,45.17435454928387
2016-11-29,7.252232142857142,12.8,False,False,46.637,11,1,45.44767824263581
2016-11-30,7.877013888888889,12.8,False,False,47.07,11,2,45.42157783305021
2016-12-01,8.8625,14.4,False,False,47.259,12,3,46.78396873962771
2016-12-02,9.979166666666666,14.4,False,False,47.255,12,4,46.089870274190396
2016-12-03,7.283333333333334,15.0,False,True,44.797,12,5,44.2613748520076
2016-12-04,7.525347222222222,13.9,False,True,44.965,12,6,44.36336280851678
2016-12-05,6.865972222222221,11.7,False,False,48.368,12,0,48.26874520688084
2016-12-06,6.037569444444446,12.8,False,False,47.768,12,1,48.15154881763106
2016-12-07,4.7525,7.8,False,False,50.155,12,2,49.55132583435492
2016-12-08,8.127569444444442,11.699999999999998,False,False,48.86,12,3,47.62685687429333
2016-12-09,11.599652777777775,15.85,False,False,45.768,12,4,45.62225808614199
2016-12-10,13.952083333333334,15.6,False,True,43.323,12,5,43.179031304573456
2016-12-11,8.125347222222224,10.0,False,True,43.625,12,6,45.284137936023114
2016-12-12,8.137499999999998,11.7,False,False,46.93,12,0,47.651079771980754
2016-12-13,9.75,13.3,False,False,46.859,12,1,46.72753589725127
2016-12-14,12.389583333333334,16.1,False,False,46.339,12,2,45.99492566953782
2016-12-15,13.552222222222223,14.4,False,False,47.373,12,3,46.23795765207304
2016-12-16,7.616666666666667,12.8,False,False,46.672,12,4,47.199315935380596
2016-12-17,4.335416666666667,9.4,False,True,47.533,12,5,46.76564438361443
2016-12-18,2.945833333333333,10.6,False,True,48.64,12,6,46.67270802272415
2016-12-19,3.287500000000001,10.6,False,False,51.352,12,0,49.510240268572254
2016-12-20,4.438095238095237,12.2,False,False,50.038,12,1,48.769482330715284
2016-12-21,7.400000000000001,15.0,False,False,47.633,12,2,47.16400920954751
2016-12-22,7.18777777777778,14.4,False,False,47.528,12,3,47.32722114924092
2016-12-23,8.301388888888889,10.0,False,False,48.119,12,4,47.87456065044725
2016-12-24,3.564305555555556,9.4,False,True,46.149,12,5,46.76564438361443
2016-12-25,2.6229166666666663,8.3,False,True,45.919,12,6,46.67270802272415
2016-12-26,3.166666666666666,10.0,True,False,48.177,12,0,46.96921600832801
2016-12-27,3.9625,11.7,False,False,49.359,12,1,48.92011540618678
2016-12-28,4.815277777777777,13.3,False,False,49.002,12,2,48.69897567510658
2016-12-29,5.655674603174602,13.9,False,False,47.907,12,3,47.86555100098415
2016-12-30,6.338819444444444,12.8,False,False,47.152,12,4,47.73842132396183
2016-12-31,7.724999999999999,10.85,False,True,44.553,12,5,45.02127858010287
2017-01-01,7.230555555555554,9.7,False,True,43.598,1,6,45.07298337373225
2017-01-02,7.471875000000004,9.4,True,False,45.873,1,0,46.092256374202194
2017-01-03,8.758333333333335,11.1,False,False,48.369,1,1,47.68907663993343
2017-01-04,10.204861111111112,11.7,False,False,47.126,1,2,46.765869465060106
2017-01-05,5.8506944444444455,8.9,False,False,46.865,1,3,48.733942210466296
2017-01-06,3.6916666666666655,8.3,False,False,49.982,1,4,48.838685766057765
2017-01-07,10.06402777777778,14.233333333333334,False,True,46.99,1,5,43.3372356973095
2017-01-08,15.197916666666664,17.2,False,True,44.609,1,6,42.02557808497
2017-01-09,11.900000000000004,13.9,False,False,46.582,1,0,46.09508307334711
2017-01-10,11.50625,12.166666666666666,False,False,48.72,1,1,46.51209336425935
2017-01-11,10.164583333333333,12.2,False,False,46.969,1,2,46.58686428482835
2017-01-12,7.369444444444444,9.4,False,False,48.966,1,3,48.3021481040671
2017-01-13,7.619543650793651,13.3,False,False,48.184,1,4,47.17454878447575
2017-01-14,4.38859126984127,7.5,False,True,46.518,1,5,46.25118985706991
2017-01-15,5.493125,9.15,False,True,46.297,1,6,46.15825349617963
2017-01-16,6.219444444444444,10.0,True,False,48.354,1,0,46.230734169954204
2017-01-17,4.052361111111111,6.74,False,False,50.593,1,1,49.24517114408014
2017-01-18,7.929513888888891,9.4,False,False,50.908,1,2,48.30285829664978
2017-01-19,9.982986111111112,12.8,False,False,47.702,1,3,46.59640833429333
2017-01-20,9.175000000000002,11.1,False,False,48.86,1,4,47.04303598403966
2017-01-21,9.470833333333331,11.7,False,True,45.802,1,5,44.338201009147994
2017-01-22,9.338541666666666,13.3,False,True,45.839,1,6,43.73684025595992
2017-01-23,7.7320833333333345,11.1,False,False,48.154,1,0,47.80462132095776
2017-01-24,6.948511904761905,11.7,False,False,48.266,1,1,47.87985221352316
2017-01-25,6.011805555555554,11.7,False,False,49.014,1,2,48.306682273464965
2017-01-26,8.077083333333333,12.8,False,False,47.719,1,3,47.35535097014
2017-01-27,6.958333333333333,14.4,False,False,47.944,1,4,46.902657319544446
2017-01-28,6.858333333333333,14.4,False,True,44.868,1,5,44.64445032465364
2017-01-29,7.03125,15.0,False,True,44.722,1,6,43.604945241100616
2017-01-30,7.311607142857141,15.6,False,False,47.551,1,0,46.91378094686297
2017-01-31,7.678124999999999,14.4,False,False,47.711,1,1,47.36680226627135
2017-02-01,8.625000000000002,12.8,False,False,47.921,2,2,46.32606015045959
2017-02-02,13.054166666666662,16.7,False,False,46.729,2,3,44.87148795963746
2017-02-03,13.558333333333332,15.6,False,False,45.408,2,4,44.665377762340064
2017-02-04,12.655208333333334,16.1,False,True,42.466,2,5,41.77882605062962
2017-02-05,11.841666666666669,15.6,False,True,42.955,2,6,41.447910085073154
2017-02-06,12.822966269841272,13.95,False,False,46.998,2,0,45.25788472174521
2017-02-07,14.236805555555554,17.2,False,False,46.809,2,1,44.46165795225312
2017-02-08,15.896180555555556,17.2,False,False,46.105,2,2,44.660256649343225
2017-02-09,15.056805555555556,15.85,False,False,46.311,2,3,44.966676273316146
2017-02-10,13.436111111111112,16.7,False,False,45.273,2,4,44.578657581247846
2017-02-11,12.055555555555555,16.7,False,True,42.636,2,5,41.78460352788315
2017-02-12,10.829166666666666,17.2,False,True,42.19,2,6,40.87758237191643
2017-02-13,10.745833333333335,15.6,False,False,45.576,2,0,44.80552743519861
2017-02-14,11.358541666666667,19.4,False,False,44.758,2,1,44.06032590985249
2017-02-15,12.912499999999996,17.2,False,False,45.388,2,2,44.56974413399366
2017-02-16,14.014583333333333,17.2,False,False,44.889,2,3,44.39504280855053
2017-02-17,12.876111111111117,15.0,False,False,46.669,2,4,44.665377762340064
2017-02-18,11.987499999999995,15.0,False,True,42.483,2,5,41.87132370897537
2017-02-19,10.366666666666664,12.2,False,True,43.127,2,6,42.036227417278816
2017-02-20,12.56527777777778,14.4,True,False,46.634,2,0,43.33607860376877
2017-02-21,12.016666666666666,15.0,False,False,46.064,2,1,45.01196033784155
2017-02-22,7.905555555555556,13.3,False,False,45.741,2,2,46.409707253815256
2017-02-23,6.112500000000001,11.1,False,False,47.282,2,3,46.912896175965535
2017-02-24,6.445833333333333,11.1,False,False,47.286,2,4,46.5889691944086
2017-02-25,7.708333333333333,12.2,False,True,43.625,2,5,43.4006706659387
2017-02-26,7.850000000000002,13.9,False,True,43.64,2,6,42.596078194437986
2017-02-27,8.016666666666666,13.3,False,False,45.967,2,0,46.35392461365217
2017-02-28,7.508695652173913,14.4,False,False,46.09,2,1,46.24394374739272
2017-03-01,8.7875,17.2,False,False,45.662,3,2,44.314369134304606
2017-03-02,10.066666666666668,18.3,False,False,44.896,3,3,43.336529241736386
2017-03-03,11.095833333333331,17.8,False,False,44.488,3,4,42.72414926288474
2017-03-04,11.935416666666669,16.1,False,True,41.616,3,5,40.72467421472495
2017-03-05,7.785416666666666,10.0,False,True,42.583,3,6,42.77064803680663
2017-03-06,8.102777777777778,11.7,False,False,47.133,3,0,45.50477516713225
2017-03-07,8.62138888888889,14.4,False,False,46.181,3,1,45.02445969377863
2017-03-08,11.758333333333333,19.4,False,False,44.709,3,2,43.141022195128855
2017-03-09,14.168194444444444,22.2,False,False,43.635,3,3,42.42416982460292
2017-03-10,15.179166666666667,21.7,False,False,43.656,3,4,42.44050445038215
2017-03-11,14.973313492063497,23.9,False,True,40.543,3,5,39.513702296443455
2017-03-12,16.308695652173913,24.4,False,True,37.794,3,6,39.76539092011375
2017-03-13,15.504166666666665,24.4,False,False,43.064,3,0,43.00105637202867
2017-03-14,17.191666666666666,26.1,False,False,44.285,3,1,43.772456996758535
2017-03-15,16.0125,20.6,False,False,43.52,3,2,42.997348685489264
2017-03-16,15.675,22.2,False,False,43.118,3,3,42.75144261685299
2017-03-17,15.4875,23.9,False,False,43.248,3,4,42.41891687950288
2017-03-18,15.20833333333333,20.0,False,True,39.9,3,5,39.85648577098651
2017-03-19,16.074999999999996,21.7,False,True,39.465,3,6,39.372528910241854
2017-03-20,14.529166666666669,18.3,False,False,42.746,3,0,42.607916166715526
2017-03-21,15.043055555555556,18.3,False,False,43.284,3,1,42.80573899698084
2017-03-22,12.10034722222222,16.1,False,False,43.597,3,2,43.65186431392773
2017-03-23,10.627986111111108,16.7,False,False,43.371,3,3,43.50123238071023
2017-03-24,11.83333333333333,12.800000000000002,False,False,44.661,3,4,43.907851680004974
2017-03-25,13.261111111111108,17.2,False,True,40.448,3,5,40.246773910522386
2017-03-26,12.710416666666664,16.7,False,True,40.382,3,6,40.3155815343495
2017-03-27,13.010416666666666,18.3,False,False,42.639,3,0,42.56397350412164
2017-03-28,16.23333333333333,22.2,False,False,42.433,3,1,42.71063839020925
2017-03-29,16.504166666666666,24.4,False,False,42.768,3,2,43.47394980975576
2017-03-30,15.55,18.9,False,False,42.514,3,3,42.91451685425744
2017-03-31,15.7875,22.2,False,False,42.023,3,4,42.41891687950288
2017-04-01,16.654166666666665,24.4,False,True,39.9,4,5,39.170342364775294
2017-04-02,17.825000000000003,26.1,False,True,40.211,4,6,39.31631883655295
2017-04-03,16.233333333333338,23.3,False,False,42.401,4,0,41.797208935563106
2017-04-04,16.429166666666667,23.3,False,False,43.001,4,1,41.95514610826216
2017-04-05,16.945833333333333,23.3,False,False,43.335,4,2,42.477564065658854
2017-04-06,13.4375,16.1,False,False,43.678,4,3,42.65987351894667
2017-04-07,12.593055555555557,16.1,False,False,44.762,4,4,42.067516682483706
2017-04-08,9.707638888888887,14.4,False,True,42.146,4,5,40.185414555118946
2017-04-09,10.116666666666667,16.1,False,True,40.389,4,6,39.4907306457395
2017-04-10,12.866666666666667,19.4,False,False,43.209,4,0,41.678586090464236
2017-04-11,14.879166666666665,19.4,False,False,43.395,4,1,41.91337729387539
2017-04-12,14.572222222222225,18.9,False,False,43.05,4,2,42.04068267285162
2017-04-13,12.074999999999998,16.1,False,False,42.439,4,3,42.6656509962002
2017-04-14,11.129166666666665,17.8,False,False,42.205,4,4,41.535508749605924
2017-04-15,13.008333333333333,20.0,False,True,40.202,4,5,38.453045033174945
2017-04-16,11.645138888888887,14.4,False,True,40.473,4,6,39.73894586828848
2017-04-17,13.732638888888888,16.7,False,False,44.762,4,0,42.59528169025111
2017-04-18,15.172916666666666,20.6,False,False,44.14,4,1,42.05057686716887
2017-04-19,14.566666666666665,20.0,False,False,43.412,4,2,41.84775943264555
2017-04-20,15.96736111111111,21.1,False,False,43.731,4,3,42.03738329987792
2017-04-21,17.249999999999996,25.6,False,False,44.051,4,4,42.2039977770973
2017-04-22,15.2,20.6,False,True,40.982,4,5,38.83874261365936
2017-04-23,14.733333333333333,21.1,False,True,40.015,4,6,38.35891324897706
2017-04-24,14.279166666666669,18.3,False,False,43.789,4,0,41.73338474923646
2017-04-25,15.141666666666666,21.1,False,False,43.9,4,1,42.05057686716887
2017-04-26,15.62638888888889,19.7,False,False,44.979,4,2,42.20923006258835
2017-04-27,16.735416666666666,23.9,False,False,44.072,4,3,41.941952540971215
2017-04-28,17.404166666666665,22.8,False,False,42.624,4,4,41.81588784952935
2017-04-29,18.63333333333333,27.2,False,True,41.502,4,5,39.74627467058986
2017-04-30,19.65833333333333,28.3,False,True,42.955,4,6,40.217321193408544
2017-05-01,23.26666666666667,31.7,False,False,48.408,5,0,51.09024542844474
2017-05-02,25.558333333333326,32.8,False,False,53.894,5,1,58.425583454170976
2017-05-03,26.10833333333333,33.9,False,False,58.76,5,2,60.13854841081652
2017-05-04,22.5125,30.6,False,False,57.965,5,3,52.95395265953975
2017-05-05,17.129166666666666,25.6,False,False,47.285,5,4,43.49995275260756
2017-05-06,14.7875,20.6,False,True,40.484,5,5,39.38493604273987
2017-05-07,18.291666666666668,22.8,False,True,40.813,5,6,39.96461293384447
2017-05-08,19.616666666666664,29.7,False,False,46.753,5,0,46.0030276133775
2017-05-09,21.07916666666667,30.6,False,False,50.396,5,1,49.626455959422806
2017-05-10,15.420833333333334,20.6,False,False,45.072,5,2,43.25146162136857
2017-05-11,15.637499999999998,21.7,False,False,43.65,5,3,43.02744943272588
2017-05-12,15.14375,22.2,False,False,42.41,5,4,42.303164853751724
2017-05-13,14.329166666666667,21.7,False,True,39.46,5,5,39.29884938353784
2017-05-14,15.1,22.8,False,True,39.132,5,6,39.277956513930356
2017-05-15,16.133333333333336,25.0,False,False,43.192,5,0,43.3047660991847
2017-05-16,14.329166666666667,19.4,False,False,42.363,5,1,42.841852851916485
2017-05-17,16.579166666666662,25.0,False,False,43.112,5,2,43.8986958633032
2017-05-18,20.04583333333333,30.0,False,False,45.632,5,3,46.52342097251008
2017-05-19,22.349999999999994,32.2,False,False,50.948,5,4,50.23375738423855
2017-05-20,23.9625,33.9,False,True,52.347,5,5,52.19524296395878
2017-05-21,25.254166666666663,35.0,False,True,55.389,5,6,53.23906677110814
2017-05-22,25.7,36.7,False,False,62.635,5,0,57.8037033286812
2017-05-23,24.241666666666664,36.7,False,False,63.992,5,1,56.83647716380219
2017-05-24,17.66666666666666,25.0,False,False,51.301,5,2,44.69084394921641
2017-05-25,16.04583333333333,21.7,False,False,45.428,5,3,43.02744943272588
2017-05-26,15.36875,21.1,False,False,43.904,5,4,42.39398194177287
2017-05-27,11.55,18.3,False,True,41.706,5,5,39.789114518104064
2017-05-28,15.314285714285717,25.0,False,True,44.574,5,6,39.725476358092486
2017-05-29,21.06,27.2,True,False,46.115,5,0,45.0460735071316
2017-05-30,17.1625,24.15,False,False,46.294,5,1,44.470094675988605
2017-05-31,18.77083333333333,27.2,False,False,47.086,5,2,45.35599542730439
2017-06-01,20.675,29.4,False,False,51.823,6,3,51.370883400128335
2017-06-02,22.61666666666667,32.8,False,False,55.254,6,4,54.814181514940536
2017-06-03,21.745833333333334,31.1,False,True,51.977,6,5,51.036337941784645
2017-06-04,20.6,30.0,False,True,49.007,6,6,46.43070516534451
2017-06-05,22.2,33.3,False,False,54.821,6,0,55.825438365388514
2017-06-06,21.925,31.7,False,False,56.359,6,1,55.47415314371565
2017-06-07,18.379166666666663,25.0,False,False,49.779,6,2,47.70810725395496
2017-06-08,17.224999999999998,21.7,False,False,45.899,6,3,46.86857739238136
2017-06-09,18.75,24.4,False,False,46.951,6,4,46.7039078086458
2017-06-10,16.8,24.4,False,True,41.997,6,5,43.131596073924364
2017-06-11,13.591666666666669,19.4,False,True,40.06,6,6,42.29480593059527
2017-06-12,16.67083333333333,23.9,False,False,44.558,6,0,46.178952528573916
2017-06-13,19.95,28.9,False,False,48.955,6,1,50.354466646028854
2017-06-14,22.679166666666664,32.2,False,False,55.455,6,2,56.07378811978145
2017-06-15,24.1875,34.4,False,False,59.225,6,3,60.97773562861069
2017-06-16,28.033333333333328,37.2,False,False,68.339,6,4,71.90120099177692
2017-06-17,29.65416666666667,38.3,False,True,69.379,6,5,68.37633254388267
2017-06-18,32.475,41.1,False,True,75.216,6,6,68.15910729225817
2017-06-19,30.4625,40.0,False,False,83.565,6,0,73.60862242441141
2017-06-20,29.05,39.4,False,False,81.962,6,1,74.16769503544818
2017-06-21,28.945833333333336,40.6,False,False,79.799,6,2,74.3300541349103
