,"Electricity demand, daily sum, (GWh)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,yhat_rf,yhat_svm,yhat_nn
2017-08-04,539.314,24.78095238095238,28.3,False,516.6988962751028,501.6071643441874,521.8676307017865
2017-08-05,460.515,23.30395833333333,25.0,False,440.50524859312486,464.78138268419207,462.6106720735595
2017-08-06,402.766,21.058333333333334,24.4,False,401.4661899124995,453.3385475951438,419.01934964320026
2017-08-07,439.653,19.63284722222222,21.7,False,418.6129715796644,484.87124816600135,450.8964118069261
2017-08-08,449.012,21.589583333333334,25.0,False,436.10235648076474,501.3739579724215,479.7804447536003
2017-08-09,474.575,23.45,28.3,False,478.2358627058786,503.9301264649334,502.17549879453685
2017-08-10,496.957,23.85416666666667,28.3,False,488.4761134456849,496.9434913884343,509.39247211331593
2017-08-11,486.447,23.612499999999997,27.2,False,483.55568557851046,497.13443738479435,504.85093117833895
2017-08-12,448.527,21.709375,24.450000000000003,False,438.14710052742527,460.28470722551424,439.3032730558055
2017-08-13,458.221,24.783333333333328,27.8,False,482.61756278948,468.3571417923333,473.2777214555997
2017-08-14,493.536,23.975,26.7,False,494.1999874912665,502.90607888533276,513.4444028089924
2017-08-15,493.766,22.060486111111118,23.3,False,477.4834672225628,499.0499971061348,486.8294134599758
2017-08-16,508.802,25.10625,29.4,False,512.0910549312736,509.1198165933689,526.3371381467324
2017-08-17,496.803,23.98333333333333,27.8,False,494.9300085534418,496.30312887198295,511.328977686898
2017-08-18,538.979,24.582222222222217,27.2,False,514.9351806691833,499.119165380963,519.0547867484113
2017-08-19,500.253,26.12013888888889,29.4,False,513.7411380302168,480.2130601140617,503.4681385018379
2017-08-20,466.794,24.42083333333333,27.2,False,469.094567312636,466.2941291068645,468.02152730544367
2017-08-21,526.506,25.78333333333333,29.4,False,533.1985218326258,511.84800749465427,539.6910770936663
2017-08-22,573.93,27.15694444444444,31.1,False,571.6161771544301,524.9359401150639,560.78390743828
2017-08-23,511.25,24.131666666666675,26.7,False,501.7118661753312,502.48179191453164,512.3026874351244
2017-08-24,461.253,22.475000000000005,26.1,False,467.87849123573164,490.2907919722551,489.3873929986423
2017-08-25,442.915,21.266666666666666,25.6,False,420.04147265114557,489.38498673349653,470.6332839958905
2017-08-26,398.548,20.875,25.0,False,414.21286686710454,459.6193922856014,427.03288230884897
2017-08-27,386.717,20.716666666666665,25.0,False,394.2330944943582,453.76378768268506,413.9613719600324
2017-08-28,429.249,20.50555555555556,23.933333333333334,False,425.3168481624962,490.59419863074453,462.8728025546652
2017-08-29,419.98,18.23125,20.0,False,398.06133013630534,485.45410920250043,432.8485437531618
2017-08-30,422.953,20.3125,24.4,False,427.1862573607413,491.16849687733514,456.5669988377645
