,"Electricity demand, daily sum, (GWh)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,yhat_rf,yhat_svm,yhat_nn
2016-04-13,72.826,16.274305555555554,21.7,False,71.29644479186791,70.98285698763202,73.02325917829391
2016-04-14,72.464,16.964583333333334,21.1,False,71.35817035307609,71.96362741339357,72.1329268004558
2016-04-15,72.319,19.195833333333333,26.1,False,74.5784367050271,72.81942901680253,73.4405265142995
2016-04-16,69.715,22.204166666666666,30.0,False,75.20309159746517,71.96549020734764,72.69339323561758
2016-04-17,70.112,23.2125,30.0,False,76.20112819424592,70.6121825069844,72.37895386716994
2016-04-18,80.103,22.84166666666667,31.1,False,81.60654798622357,79.98317782877362,80.55746578149741
2016-04-19,82.461,23.683333333333337,31.1,False,83.91018200665911,81.32394458065306,82.95864937018878
2016-04-20,81.664,22.52083333333333,29.4,False,81.41341183464006,79.86104598983167,80.80995221318125
2016-04-21,79.533,20.429166666666667,27.2,False,79.53554754903452,77.16703728467556,76.3715976477071
2016-04-22,76.844,17.835416666666667,22.2,False,72.28858017899442,71.21140285150439,71.56020401504331
2016-04-23,68.971,18.93125,25.0,False,69.60339955136244,67.0573727901856,66.63765571904023
2016-04-24,65.718,17.612499999999997,22.8,False,64.23819100691931,63.11649924679655,63.40786725853654
2016-04-25,71.368,15.30208333333333,20.5,False,71.01784360797932,70.73329886025351,72.68195770079886
2016-04-26,71.914,15.0,20.6,False,71.00116815343387,70.23301418711927,73.07697563301502
2016-04-27,72.139,15.83333333333333,20.6,False,71.16381483374632,70.66904684900787,73.15365280075338
2016-04-28,71.994,15.312500000000002,20.0,False,71.01784360797932,70.61666804042646,72.55530647899107
2016-04-29,71.615,15.19722222222222,20.0,False,71.01784360797932,69.56201186616414,72.24440452591168
2016-04-30,64.962,15.710416666666667,19.4,False,65.31933495623214,65.2367606824406,66.42870383241045
2016-05-01,63.517,16.435416666666665,21.7,False,63.00220144109267,62.94635639935429,61.45315307196967
2016-05-02,74.421,19.079166666666666,27.2,False,75.05787082504563,76.55320792985322,76.26409554610112
2016-05-03,77.887,20.216666666666665,29.4,False,77.23448733545183,80.2176526372821,78.84260608022562
2016-05-04,74.423,15.883333333333333,21.1,False,72.85173275421926,73.0446143634191,70.58939056733351
2016-05-05,73.726,15.439583333333337,17.8,False,72.85173275421926,71.6666245705368,71.99594013900504
2016-05-06,72.489,15.018749999999995,17.8,False,72.85173275421926,71.61292346914917,69.87816343276641
2016-05-07,66.229,15.242083333333332,18.3,False,65.17482040386533,64.58652971883144,61.79069143445029
2016-05-08,63.877,15.45833333333333,20.6,False,62.662342183628034,62.513687655191525,59.391966665951294
2016-05-09,72.914,15.25972222222222,20.0,False,72.83740927039176,71.06602614200301,68.6580435078693
2016-05-10,73.775,15.77222222222222,21.7,False,72.85173275421926,72.74675159148623,69.76333550766645
2016-05-11,75.812,17.35625,25.6,False,72.96271723344572,76.0879002629277,72.94165564109007
2016-05-12,78.68,19.31770833333333,27.2,False,75.28303928327641,77.70029612719956,77.30525118934948
2016-05-13,77.802,19.14583333333333,28.9,False,74.91139440435045,77.30192827690338,75.55175496393463
2016-05-14,68.468,17.640972222222228,21.7,False,66.28385649280528,65.7078075968639,66.94607468391217
2016-05-15,64.61,17.35833333333333,21.1,False,64.39665136423146,63.40173608852468,64.0797120517288
2016-05-16,74.084,17.303472222222222,21.1,False,72.91699584067423,72.53277813471156,73.65579827084349
2016-05-17,75.913,17.958333333333336,22.8,False,73.38736025254838,74.66696760697113,75.13504475395122
2016-05-18,76.333,17.489236111111115,22.8,False,73.05743330529134,74.85358817010811,74.2347678461214
2016-05-19,75.742,17.377083333333335,22.2,False,72.98080169773144,73.82141611002928,73.89294168111846
2016-05-20,71.912,15.677777777777775,19.4,False,72.85173275421926,72.0073889807648,69.69816904361271
2016-05-21,64.219,15.358333333333334,19.4,False,65.01190111010818,64.5704844607929,61.725284910220566
2016-05-22,63.054,16.283333333333335,21.1,False,62.89723162698114,62.843140213244354,61.25589966068123
2016-05-23,71.923,16.62777777777778,21.1,False,72.83740927039176,72.07013086795777,71.88088260127678
2016-05-24,72.864,15.878472222222216,20.0,False,72.85173275421926,72.35852257561663,70.61544495376734
2016-05-25,71.866,15.61736111111111,19.4,False,72.85173275421926,72.36580592834724,70.85637435191109
2016-05-26,73.946,16.843749999999996,22.2,False,72.91309076088888,73.44599372222575,72.49198049486228
2016-05-27,74.846,17.622916666666665,24.4,False,73.24346290585076,74.27227220123072,73.06814977896657
2016-05-28,66.154,17.241666666666664,23.3,False,65.78287719251371,65.73465156784684,65.3578728238182
2016-05-29,61.826,16.53541666666667,21.7,False,62.98381321887045,62.995490605557166,61.71583329439271
2016-05-30,64.512,16.845833333333335,22.8,True,67.97569031337072,66.40317867026147,65.76199378761781
2016-05-31,73.729,17.187500000000004,23.3,False,72.91309076088888,74.23568943750655,72.94168518362376
2016-06-01,77.011,18.87430555555556,24.4,False,76.58357719871078,77.57832657292333,79.39547736184589
2016-06-02,84.64,23.188888888888894,31.7,False,83.29429222436197,89.24422741769563,88.01899233768808
2016-06-03,90.485,24.933333333333334,36.1,False,88.4198485883381,92.16889445886525,90.3892108698661
2016-06-04,82.331,23.870833333333334,31.7,False,83.23099071655473,82.83109042640196,82.00174174785036
2016-06-05,70.634,19.375000000000004,25.6,False,68.40157670679132,70.52997193022111,69.92201199186809
2016-06-06,75.091,18.00486111111111,25.0,False,73.77018074354577,75.99334865629287,76.24536304581531
2016-06-07,76.109,18.629166666666663,25.6,False,76.2883263152701,78.03040559552107,78.0151184104236
2016-06-08,80.568,20.031944444444445,26.7,False,79.5706513925042,80.92073480013653,81.66111463327837
2016-06-09,79.768,19.20625,24.4,False,77.18393089029419,79.26793694735616,80.01796734097086
2016-06-10,78.938,19.820833333333333,25.6,False,77.97178707544958,79.43798143210634,80.49887447063708
2016-06-11,69.184,16.92444444444444,17.9,False,66.31652731047645,68.68368922183528,69.34341635954459
2016-06-12,65.015,17.629166666666666,21.7,False,65.43758469855305,67.49999867209311,66.65060938410208
2016-06-13,73.992,17.2375,21.7,False,73.06269523935302,73.4915325230634,75.34197402075031
2016-06-14,74.367,17.043055555555558,22.8,False,73.03014551292044,74.26137955202513,74.79250220845344
2016-06-15,74.734,18.080555555555552,22.2,False,73.81500980277009,75.23398027850293,78.05199766195607
2016-06-16,76.778,19.8625,25.6,False,77.93420858274655,80.74264445575864,81.33732744666217
2016-06-17,81.403,23.76041666666666,31.05,False,85.23024012099208,88.10066295027336,89.01037260477686
2016-06-18,84.543,27.48333333333333,36.7,False,94.69486833865332,91.37399439097265,89.80573622471641
2016-06-19,95.685,32.27916666666666,41.7,False,109.18827474438876,96.18517240599698,98.39194773641238
2016-06-20,119.921,34.448611111111106,43.9,False,116.71862811680066,110.97025079004104,113.06930017063524
2016-06-21,109.709,26.33749999999999,32.2,False,102.22356000245641,97.32979946539396,96.03875185875317
2016-06-22,98.925,24.49130434782609,31.7,False,95.03711300720454,92.87517422931246,91.6896425879588
2016-06-23,93.754,22.383333333333336,28.3,False,87.6872137325678,86.09433141661421,87.04898063216652
2016-06-24,89.252,21.460416666666664,27.2,False,85.98662234417333,82.54068992344378,84.26643047883492
2016-06-25,81.012,22.660416666666663,30.0,False,80.5050448507727,79.89314427500123,79.39522826538133
2016-06-26,83.132,24.60416666666667,33.9,False,83.14385864463071,82.48506016544263,80.86035321618364
2016-06-27,101.994,26.579166666666666,35.0,False,98.50900916490335,98.24751201612814,95.39771083404706
2016-06-28,101.075,25.39583333333333,33.3,False,95.6079617928182,96.24936976361246,93.19440748147314
2016-06-29,101.8,25.3,32.8,False,96.52671998104863,95.20543980679358,93.44315384301814
2016-06-30,98.809,23.345833333333328,30.0,False,88.95087227207888,88.63594943660709,89.00426606321173
2016-07-01,92.861,22.154166666666665,27.2,False,87.9150990365858,88.26605172525302,89.24717814703767
2016-07-02,80.352,21.35625,27.8,False,76.28152297898278,79.34259370559005,79.86938855535028
2016-07-03,73.529,20.177083333333336,25.6,False,71.38586195128485,73.02886051688452,75.18732990102912
2016-07-04,72.369,19.94375,25.6,True,73.56588855192996,72.86935427197302,78.17593896762548
2016-07-05,82.978,20.50416666666667,26.1,False,80.7094676009354,84.74815518062462,85.93024335018183
2016-07-06,83.625,20.222916666666663,25.6,False,79.30715314857723,82.78845263496605,85.69193679931738
2016-07-07,85.669,21.34166666666667,27.2,False,85.01671880709378,85.16867623679651,87.84190422319938
2016-07-08,86.983,21.89583333333334,28.9,False,85.17543468998652,89.14313986314963,87.99557586266846
2016-07-09,83.378,23.495833333333337,31.1,False,88.0720325881085,86.4872129758976,84.37733396588689
2016-07-10,81.326,22.97083333333333,30.0,False,79.79052987436258,81.51763769302472,81.04286948378652
2016-07-11,89.261,22.32430555555556,27.8,False,88.86630873074819,88.70682015653176,89.80630895249129
2016-07-12,89.69,22.12777777777778,27.8,False,87.17364526522756,89.11961325950212,89.62213691835711
2016-07-13,92.895,23.445833333333336,32.2,False,87.57416336158818,93.93817845518153,91.9332677710473
2016-07-14,94.014,23.532638888888894,30.6,False,91.47491852561639,91.79623954053264,92.45113151020674
2016-07-15,92.037,22.77083333333333,30.6,False,88.67108470594441,92.19149563693732,89.7210160990935
2016-07-16,82.139,21.89166666666667,30.6,False,74.16555284241427,82.75876068061696,80.33203825366735
2016-07-17,77.337,21.68958333333333,29.4,False,72.46978061855954,78.5083553688246,77.87951856097133
2016-07-18,90.219,22.91736111111112,31.1,False,87.75059672895928,92.57486768393598,90.25183175652727
2016-07-19,95.01,25.375,33.9,False,94.46091696053728,100.46588568436434,96.0958466332981
2016-07-20,101.023,28.033333333333346,36.1,False,103.9164344116872,105.14636851785613,102.66916669933444
2016-07-21,104.996,29.004166666666663,37.2,False,106.57389539096852,105.63284233812759,104.59911915003225
2016-07-22,112.016,30.216666666666665,38.3,False,108.67144695801426,110.44659354252784,106.68434168076618
2016-07-23,101.569,28.25,37.8,False,101.03137471442285,101.31832352593577,94.60724927230613
2016-07-24,93.545,27.079166666666666,33.9,False,94.16072461256384,93.04499719357305,90.5200923462966
2016-07-25,106.877,27.17083333333333,36.7,False,100.98284880857865,104.96914494015896,99.53729406541655
2016-07-26,109.108,27.79166666666666,35.0,False,105.12580314206791,105.80107278234395,102.07317972572483
2016-07-27,107.113,27.7,35.0,False,104.96797573228325,103.93330115406303,102.1643382407208
2016-07-28,106.463,26.97083333333333,34.4,False,102.14421820817414,100.83064120792238,100.20173862000355
2016-07-29,106.998,27.454166666666666,33.9,False,104.95249144280146,103.72403020890634,100.91088966751596
2016-07-30,99.463,25.82083333333333,32.8,False,91.56271481081745,92.84648390456809,89.91163742744592
2016-07-31,93.404,25.02916666666667,31.1,False,88.94405235999406,86.6397668075916,86.07893177919739
2016-08-01,101.264,24.433333333333337,31.1,False,95.27365213788717,95.64523122965808,95.02089625179804
2016-08-02,97.658,23.259722222222223,30.0,False,90.65778533682791,91.88848170615165,92.64089182720198
2016-08-03,96.271,23.466666666666665,29.4,False,93.04031561610114,93.24274721179351,93.71868210002442
2016-08-04,95.416,23.32986111111111,30.6,False,90.86195368906898,92.70425011782456,92.70537968258166
2016-08-05,92.863,22.3625,27.8,False,89.89200619274338,88.19431390621618,90.37909447350518
2016-08-06,83.932,21.61666666666667,28.3,False,77.49091094395591,79.73742286175123,81.17182406882644
2016-08-07,80.973,21.73958333333333,28.9,False,73.6395971180115,77.32676968158503,78.96629681806552
2016-08-08,91.928,21.79375,27.2,False,86.87638806340509,88.9841530667053,89.4017891561262
2016-08-09,92.207,22.339583333333334,27.2,False,89.7740429963148,88.5688939489198,91.16765293984076
2016-08-10,90.175,21.82986111111111,28.3,False,87.27037460316356,89.36923133324007,89.78988990885509
2016-08-11,90.132,22.297916666666666,28.9,False,88.68054465303754,89.63200801130131,90.56767743040929
2016-08-12,91.034,23.10833333333333,31.1,False,87.22069719996699,91.47318630278913,91.22593428402075
2016-08-13,90.138,25.53333333333333,33.9,False,88.42561570291227,90.60621052616877,89.57256479524929
2016-08-14,93.478,28.55,35.6,False,101.0554429628656,93.97786014961946,94.59757419805837
2016-08-15,105.496,28.429166666666664,37.8,False,103.42664166489679,104.99581735610954,103.25881987150927
2016-08-16,100.338,26.762500000000003,36.7,False,97.86209272376217,101.74688583241587,99.5836560169108
2016-08-17,96.17,25.929166666666664,34.4,False,96.66347261403138,101.29616101354432,98.50185401902563
2016-08-18,91.284,23.308333333333334,32.2,False,88.33852182715978,93.67497919909695,92.10952532941916
2016-08-19,91.198,23.60833333333333,32.8,False,87.32624406506388,93.34643745485224,91.96632368635949
2016-08-20,81.4,22.47083333333333,29.4,False,80.34036223815237,81.94503047407716,83.0447786858933
2016-08-21,81.115,23.954166666666666,30.6,False,82.47759793444082,82.38275299125618,84.21055753403249
2016-08-22,92.138,23.512500000000003,31.1,False,89.26033159624996,93.96956252218078,92.6020492036526
2016-08-23,92.015,23.6,30.0,False,92.96774328767496,92.51478226662397,93.53473425072481
2016-08-24,91.706,23.49166666666667,31.1,False,89.4617552576158,94.4642576025729,93.21134044585378
2016-08-25,86.866,21.37291666666667,26.7,False,85.39249215907434,86.53608466059319,88.87942993858928
2016-08-26,82.631,20.07361111111111,25.6,False,79.87402567827938,83.1309928367692,85.1081806147488
2016-08-27,74.918,19.99861111111112,26.1,False,73.23996717342382,75.82992476911899,77.66305670215793
2016-08-28,77.578,23.262500000000003,31.7,False,79.99859430510259,81.67381691041324,82.02291371281004
2016-08-29,95.749,25.2391304347826,34.4,False,92.4289982191545,98.56652559764274,96.02524902177376
2016-08-30,102.04,25.97916666666666,35.0,False,96.9393502807155,99.6391995290322,98.09900598437346
2016-08-31,101.791,25.7625,33.3,False,97.336820024588,100.33413753600637,98.43482593111709
2016-09-01,95.559,23.445833333333336,30.6,False,87.99531454313521,92.0250112832466,90.82948222567572
2016-09-02,88.122,21.166666666666668,27.2,False,84.05258237516459,82.71628775658824,85.25958269248812
2016-09-03,75.349,20.24791666666667,25.0,False,73.75669462163327,73.53954953467762,76.50817182461249
2016-09-04,68.559,19.21180555555556,23.9,False,68.55919854050543,68.35126370398825,71.83111953901664
2016-09-05,69.709,19.60972222222222,23.9,True,71.01768055973596,78.67513817032358,76.47789750965838
2016-09-06,82.331,20.7375,27.8,False,82.6861093853694,85.1186776828142,84.57652390127033
2016-09-07,84.839,20.92083333333333,26.7,False,83.18471714982023,85.33917079315523,85.76082531072616
2016-09-08,84.018,20.62152777777778,26.7,False,82.72503078600093,83.525946223089,84.72514638580576
2016-09-09,84.821,21.41875,28.9,False,84.38098596998576,84.3212536671068,85.34874404340312
2016-09-10,80.06,22.933333333333334,31.1,False,82.12488466154971,82.29095956205344,81.5061294566352
2016-09-11,74.365,21.23333333333333,29.4,False,71.26694198673302,73.96990515332357,75.28741178804411
2016-09-12,78.757,18.606944444444448,22.8,False,75.6812945622301,78.25686524362274,80.33323681760116
2016-09-13,75.803,17.753125,20.8,False,73.4165645820113,76.30288893068808,79.93153690387707
2016-09-14,74.839,18.066666666666663,23.9,False,73.53764817468812,78.49589757786555,79.20727795497505
2016-09-15,77.2,19.67083333333333,26.7,False,76.34342727094312,81.5964326266299,82.2278601045757
2016-09-16,80.072,20.4625,27.2,False,81.44644930803089,81.18411361598808,83.40987612625929
2016-09-17,78.647,22.55416666666667,31.1,False,78.35694966311262,81.3981350216829,80.51013361328121
2016-09-18,84.609,26.254166666666663,38.3,False,89.3062955272342,89.20499926533539,85.47626312199844
2016-09-19,90.585,25.5125,35.6,False,92.88195629106922,97.70418126522138,94.15832440157567
2016-09-20,96.458,25.55416666666666,30.6,False,99.1814179356568,97.82334259669459,96.28517062207338
2016-09-21,98.734,24.14166666666667,28.3,False,94.90257524301548,93.47265303362916,93.6820123359882
2016-09-22,83.688,20.93541666666666,24.4,False,83.12765862091956,82.91125785754538,86.3249215540566
2016-09-23,79.52,20.513194444444444,29.4,False,79.7629240231037,82.58491272459725,82.80149584008905
2016-09-24,78.559,24.1125,33.3,False,81.41129440938197,86.29976490067011,83.86202251378042
2016-09-25,83.921,27.887500000000003,37.1,False,95.71803844722518,92.45431149148632,90.17118560886777
2016-09-26,106.033,29.58541666666667,38.3,False,106.63387976747143,106.5328616291508,103.94699353927078
2016-09-27,105.938,27.77083333333333,34.4,False,103.49266603342795,104.94696189915386,100.82706584824444
2016-09-28,104.64,27.0875,32.2,False,102.64146654393939,102.66051055720507,100.10557761283054
2016-09-29,102.832,27.266666666666666,33.3,False,102.16750082984547,102.2135925477331,99.9559783026794
2016-09-30,97.573,26.0625,32.2,False,97.76798606044572,97.60724347508972,96.43464002378307
2016-10-01,81.347,22.941666666666663,30.0,False,81.70619672464355,75.35883356270651,76.6847064896473
2016-10-02,69.841,19.1625,23.9,False,68.52727779135215,67.60425416840408,66.48751832769673
2016-10-03,74.578,19.65,25.6,False,75.69655698577219,76.6324412874007,76.91526821003768
2016-10-04,75.582,18.5875,23.9,False,75.32513351212597,75.22916116613605,75.02937012622492
2016-10-05,74.86,17.93541666666667,23.9,False,73.41651444309416,74.71820561200394,73.64842489472521
2016-10-06,76.605,21.1125,31.1,False,78.0037173115958,80.52596797152904,79.31765891166873
2016-10-07,80.718,23.791666666666668,32.2,False,82.08075040630813,83.97326967161294,85.2555247046071
2016-10-08,76.116,23.70833333333333,32.2,False,81.52820406854862,77.24251144451776,77.9570436292975
2016-10-09,73.701,24.03333333333333,32.8,False,77.54491014988176,74.37551093297607,76.28234932801651
2016-10-10,81.983,22.98333333333333,30.6,True,81.7524539503696,81.48313442740557,77.86728114375111
2016-10-11,75.918,17.674305555555552,22.8,False,73.4345989073799,74.2376403401153,73.0013612112
2016-10-12,72.76,16.53888888888889,21.4,False,72.89748813821707,73.25983447277142,70.82268690094209
2016-10-13,74.15,17.73611111111111,25.0,False,73.41651444309416,74.79499013754469,72.50465390943134
2016-10-14,74.412,17.807638888888892,23.9,False,73.42091956328647,74.50977862468434,72.33431263463993
2016-10-15,69.421,18.8,23.3,False,69.53179955887492,68.92087512777127,68.06370754556912
2016-10-16,67.902,19.42708333333333,22.2,False,68.99586769214584,68.40215979566179,67.75553812596742
2016-10-17,74.983,18.196875,22.2,False,74.44435996685658,74.90748121086273,74.24421964750586
2016-10-18,74.225,18.152083333333334,24.4,False,74.08468479165862,74.72536352280892,73.7170838019414
2016-10-19,79.131,23.120833333333337,33.3,False,80.87126069318059,85.27419282291056,84.10107123893415
2016-10-20,86.221,25.175,34.4,False,86.6658994556281,88.85551029967272,88.87672609921485
2016-10-21,85.661,24.53333333333333,32.8,False,88.55947981475181,85.44954526847015,87.00149692726465
2016-10-22,72.213,21.0875,28.9,False,72.91190661349519,72.03674140792212,72.18494964835008
2016-10-23,66.605,19.9875,27.8,False,69.62561950062083,67.84544757377567,67.34007388731732
2016-10-24,76.275,19.36875,23.3,False,75.82918570174152,76.19920533753583,76.95173122122924
2016-10-25,74.742,18.28333333333333,25.6,False,74.51719692801039,74.91044987611923,73.6573727399118
2016-10-26,76.035,20.08333333333333,26.7,False,77.60335880645489,78.01752101734519,78.3467931796136
2016-10-27,76.063,21.558333333333337,27.8,False,82.28214206091147,80.6321721377926,81.60109175169426
2016-10-28,76.192,19.904166666666665,23.3,False,76.26421140773087,76.99495239504148,78.04371589144712
2016-10-29,69.848,20.775,26.1,False,73.57280282658763,71.36582990598,72.30785794585105
2016-10-30,66.693,17.916666666666664,21.1,False,65.66100094868779,67.31774838606314,64.15874454924938
2016-10-31,72.447,15.533333333333337,20.0,False,72.88316465438959,72.94650611786156,67.98916703876877
2016-11-01,73.235,15.498611111111115,20.6,False,72.87281613335412,72.69471886789287,75.22605662597451
2016-11-02,74.827,19.97083333333333,27.8,False,75.60234872024657,75.32681516397602,76.05285375624824
2016-11-03,79.107,24.3625,31.1,False,90.18553754105484,81.34214402193562,84.44161023188094
2016-11-04,78.415,20.904166666666665,28.3,False,80.52765049968788,76.76425503737536,76.9061616636592
2016-11-05,70.542,19.629166666666663,28.3,False,70.8965920704206,69.57095716902768,68.09737609354016
2016-11-06,70.275,17.669444444444444,23.9,False,65.65903373577584,65.52492078183178,65.63934951279361
2016-11-07,76.744,19.808333333333334,27.2,False,75.41465975787284,76.24397428335351,75.19078960961694
2016-11-08,81.491,24.04791666666667,33.3,False,80.25607065127801,80.99092534620857,83.34705420202599
2016-11-09,87.098,24.925,33.3,False,87.6475230393944,83.11461037144078,85.42710434328006
2016-11-10,85.884,23.35416666666667,31.1,False,85.18369627633811,80.21111194217872,82.09656580528711
2016-11-11,80.471,21.5625,29.4,True,79.65231441356462,76.18349452359413,72.6234376146062
2016-11-12,72.341,20.45,27.2,False,73.47553296186902,69.83242885492349,69.73757115349525
2016-11-13,71.212,21.275,30.6,False,71.28596780147386,70.26596576512932,68.89406195621068
2016-11-14,81.358,21.691666666666663,31.7,False,79.42868789866564,79.75691432034648,78.59171730168059
2016-11-15,76.872,18.52083333333333,26.1,False,74.77895516454988,73.8318646900861,74.37703141046545
2016-11-16,74.526,15.366666666666667,20.6,False,72.87281613335412,71.63010066409392,75.5354520379476
2016-11-17,73.964,15.4125,20.0,False,72.87281613335412,71.97138936950184,74.8004883871957
2016-11-18,74.116,16.29583333333333,24.4,False,72.90571901114639,71.85698646552973,74.15251230769327
2016-11-19,67.466,14.625,23.3,False,66.54068926749288,65.95433192351268,68.874302975209
2016-11-20,65.814,13.267708333333331,17.2,False,64.5419389889059,65.49864718056091,66.84722988300845
2016-11-21,72.638,14.71527777777778,18.3,False,72.85849264952664,73.13757677644344,75.14088093548358
2016-11-22,73.36,13.835416666666664,21.1,False,72.91445237733015,72.73747544370353,75.61608977795073
2016-11-23,73.118,14.339583333333332,22.8,False,72.93334976492635,71.76751656551892,75.73491116238213
2016-11-24,65.804,15.891666666666667,23.9,True,67.84988337100063,65.71949804192137,69.05828113913194
2016-11-25,66.952,14.916666666666666,24.4,False,72.90571901114639,71.32427247447937,74.48501477751358
2016-11-26,67.354,9.894791666666666,15.3,False,69.43015330746222,67.85380281003766,70.1898325721366
2016-11-27,67.01,12.058333333333335,16.1,False,65.82138608219466,66.12233475736542,67.16287727327061
2016-11-28,75.085,11.75,16.7,False,73.70035901366894,73.83160035194746,75.89080328563267
2016-11-29,75.186,12.666666666666666,18.9,False,73.27151949369387,73.25208317349995,75.94602280335094
2016-11-30,76.212,11.7375,18.9,False,73.70035901366894,72.13005083141937,76.4476200458143
2016-12-01,76.056,12.375,17.8,False,73.79784622520305,74.88216117065755,76.91259384373582
2016-12-02,75.878,13.908333333333326,16.1,False,73.10281581814503,74.12097179834551,76.24144359911008
2016-12-03,71.591,13.35416666666667,18.9,False,68.65864672546472,68.17875581533968,70.60864360219948
2016-12-04,68.488,14.045833333333333,22.2,False,64.38763541246382,65.09544541786276,67.88181474231133
2016-12-05,74.097,11.982638888888893,18.3,False,73.79784622520305,74.36219338982148,77.13132782405371
2016-12-06,74.283,13.038194444444445,16.7,False,73.19706541223024,74.96597946279101,77.23624778438861
2016-12-07,74.898,11.702777777777776,16.7,False,73.9390986136142,75.1209142640506,77.83578759726731
2016-12-08,75.498,13.2875,18.9,False,73.17894603657493,74.48187648465648,76.66851987031565
2016-12-09,75.116,13.054166666666667,17.8,False,73.19706541223024,73.873922054643,76.41015975295528
2016-12-10,68.923,13.497222222222222,18.3,False,68.29721205748386,68.25487649903742,70.5872889102009
2016-12-11,66.907,15.419791666666669,17.8,False,64.49641013797893,65.92022897774311,67.646887515189
2016-12-12,73.517,14.40694444444444,17.766666666666666,False,73.07448684412147,74.04932434807603,76.55852854154877
2016-12-13,73.782,14.044791666666669,18.3,False,73.10281581814503,74.55246402136395,76.9585425621993
2016-12-14,74.464,14.420833333333334,21.7,False,73.08881032794896,73.96423623639822,77.07103914770795
2016-12-15,75.75,13.877083333333331,18.3,False,73.10281581814503,74.52079023987588,76.53951206245881
2016-12-16,74.73,12.931805555555558,16.1,False,73.19706541223024,74.23022342081535,76.47687409914094
2016-12-17,70.966,9.791666666666666,14.4,False,69.97751364545759,70.39412958867561,71.56603325412877
2016-12-18,71.052,9.858333333333333,17.2,False,68.43408147943057,67.45507431032266,69.00083067733884
2016-12-19,78.356,11.204166666666666,20.0,False,74.90076249097505,74.1967557220429,77.28179484939417
2016-12-20,78.284,14.679166666666667,23.3,False,73.09408245196126,74.26990345125806,76.69614741611213
2016-12-21,75.616,14.683333333333335,18.3,False,73.061179574169,74.26829706706422,77.08218193677783
2016-12-22,75.322,12.861111111111112,18.3,False,73.19706541223024,74.67369860084202,76.78445220009583
2016-12-23,74.478,11.968472222222225,15.0,False,73.87196982986723,74.65726614390036,76.73320345060284
2016-12-24,69.852,9.6125,12.2,False,69.97751364545759,71.1028795794606,71.65738822338902
2016-12-25,68.676,7.85,12.2,False,69.05138852584913,70.30935892273506,69.09273445630966
2016-12-26,72.152,9.025,15.0,True,69.78859007936676,70.93445079545039,72.37531181910481
2016-12-27,76.256,11.3625,20.0,False,74.39862535734098,75.05449393952496,77.56800028291353
2016-12-28,74.015,14.345833333333331,23.3,False,73.12171320574122,73.8886032407195,77.05409555529965
2016-12-29,72.815,16.47916666666667,24.4,False,73.09408245196126,73.98192744023835,75.77864339466751
2016-12-30,71.652,14.043749999999998,16.7,False,73.10281581814503,73.996221287051,76.19566158899491
2016-12-31,69.268,10.554166666666667,12.9,False,69.80423312453406,70.45996361736614,71.41503880011156
2017-01-01,66.94,8.980555555555553,13.3,False,69.07529497029358,69.62296384116344,69.09831769764392
2017-01-02,70.779,10.564583333333331,12.1,True,69.85536965727377,71.27891539824046,71.86810787856697
2017-01-03,75.469,10.29375,13.3,False,76.33728859709407,77.3558182584918,77.77282295347624
2017-01-04,74.983,11.409791666666663,14.4,False,74.47619477770601,76.25684936093464,77.75726224541775
2017-01-05,74.04,13.078194444444444,15.9,False,73.00870197141536,74.50850965145227,76.58514359094313
2017-01-06,72.329,12.50625,16.7,False,73.44127878991193,74.2707648328591,76.36682648354449
2017-01-07,68.404,12.724999999999996,17.2,False,67.80453475418331,67.93840419565514,70.59803333351518
2017-01-08,64.489,16.17916666666667,23.3,False,63.727675332274046,63.662125072762294,67.14390072380014
2017-01-09,73.297,13.046527777777778,16.1,False,72.99437848758788,74.62922591599546,76.72348520590967
2017-01-10,75.676,11.279861111111112,13.3,False,74.73339649944808,76.65432835736887,77.53508201332276
2017-01-11,73.722,13.46458333333333,16.1,False,72.99058259576003,74.46703193057131,77.22465936812992
2017-01-12,76.167,10.881249999999996,11.85,False,75.57732344599239,76.66692447125186,77.2034614027365
2017-01-13,75.569,10.966666666666669,15.0,False,75.3643486246468,75.4203226620688,76.77521809076202
2017-01-14,68.546,14.525,21.7,False,67.3278895951815,66.60227348540484,70.06556375631092
2017-01-15,66.745,11.956944444444446,16.1,False,65.86477510983929,66.46788528231157,68.31944760305139
2017-01-16,71.985,11.9625,17.2,True,69.16719279767281,70.12164402588166,71.4194418459509
2017-01-17,75.782,11.4625,18.9,False,74.40140514036503,75.04741294087574,77.3684611704301
2017-01-18,78.435,10.33125,13.9,False,76.2413292163881,77.22179597919593,78.02823261866688
2017-01-19,78.279,12.254166666666665,16.7,False,73.67110671359727,74.66865787149547,76.76629530799096
2017-01-20,79.96,10.492638888888887,13.65,False,75.91492617670647,76.07905447381653,76.91905376018065
2017-01-21,70.67,10.679166666666664,15.0,False,69.31680347107638,69.77134406418843,71.13942185709415
2017-01-22,74.135,10.23125,11.8,False,69.07529497029358,69.4112864518117,68.829624735931
2017-01-23,79.657,8.816666666666666,11.7,False,78.69032350411644,78.64974995273606,77.56793147823919
2017-01-24,81.761,7.1291666666666655,12.2,False,78.69032350411644,80.15282065972285,77.55827210071739
2017-01-25,80.644,7.8875,14.4,False,78.54494839955551,79.04505846205168,78.60644944439838
