,"Electricity demand, daily sum, (GWh)","Electricity power, daily peak, (GW)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",HDH_5,HDH_6,HDH_7,HDH_8,HDH_9,HDH_10,HDH_11,HDH_12,HDH_13,HDH_14,HDH_15,HDH_16,HDH_17,HDH_18,HDH_19,HDH_20,HDH_21,HDH_22,HDH_23,HDH_24,CDH_5,CDH_6,CDH_7,CDH_8,CDH_9,CDH_10,CDH_11,CDH_12,CDH_13,CDH_14,CDH_15,CDH_16,CDH_17,CDH_18,CDH_19,CDH_20,CDH_21,CDH_22,CDH_23,CDH_24,CDH_25,CDH_26,CDH_27,CDH_28,CDH_29,Holiday,Weekend,Non-workDay,Day Type
2015-08-02,52.145,3.103,23.09583333333333,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6000000000000014,8.300000000000004,17.900000000000006,28.300000000000004,40.2,52.6,66.6,434.30000000000007,410.30000000000007,386.30000000000007,362.3,338.3,314.3,290.29999999999995,266.29999999999995,242.29999999999998,218.30000000000004,194.30000000000004,170.30000000000004,146.30000000000004,124.9,106.6,92.19999999999999,78.6,66.5,54.900000000000006,44.900000000000006,35.5,27.500000000000007,20.400000000000006,13.600000000000005,8.300000000000004,False,True,True,Non-Working Day
2015-08-03,53.871,3.149,22.2,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000007,7.800000000000001,17.2,27.8,39.599999999999994,52.900000000000006,67.10000000000001,82.10000000000002,412.80000000000007,388.80000000000007,364.80000000000007,340.8,316.8,292.8,268.8,244.80000000000004,220.8,196.8,172.8,148.80000000000004,126.60000000000002,108.60000000000001,94.0,80.60000000000002,68.39999999999999,57.7,47.9,38.9,30.500000000000004,22.500000000000004,15.700000000000003,9.700000000000003,5.100000000000001,False,False,False,Working Day
2015-08-04,48.808,2.392,20.458333333333336,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,4.300000000000001,11.900000000000002,21.6,32.8,44.80000000000001,58.000000000000014,72.60000000000002,90.30000000000001,371.0,347.00000000000006,323.00000000000006,299.00000000000006,275.00000000000006,251.00000000000006,227.00000000000006,203.00000000000006,179.00000000000006,155.0,131.00000000000003,107.79999999999998,87.29999999999998,70.89999999999999,56.599999999999994,43.800000000000004,31.8,21.0,11.599999999999998,5.299999999999997,1.7000000000000028,0.10000000000000142,0.0,0.0,0.0,False,False,False,Working Day
2015-08-05,53.65,3.106,23.233333333333334,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000000000014,7.100000000000001,14.900000000000002,23.6,32.6,42.39999999999999,53.699999999999996,65.89999999999998,79.0,437.59999999999997,413.59999999999997,389.59999999999997,365.59999999999997,341.59999999999997,317.59999999999997,293.6,269.6,245.6,221.6,197.6,175.2,156.7,140.49999999999997,125.20000000000002,110.20000000000002,95.99999999999999,83.30000000000001,71.5,60.599999999999994,50.599999999999994,40.599999999999994,31.8,24.0,17.1,False,False,False,Working Day
2015-08-06,55.447,3.018,24.054166666666674,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1999999999999993,4.800000000000001,9.700000000000003,16.700000000000003,24.700000000000003,34.800000000000004,46.199999999999996,59.199999999999996,457.30000000000007,433.30000000000007,409.3,385.3,361.3,337.29999999999995,313.29999999999995,289.3,265.3,241.29999999999998,217.29999999999998,193.29999999999998,170.49999999999997,150.1,131.0,114.0,98.0,84.10000000000001,71.5,60.500000000000014,49.5,38.500000000000014,28.100000000000005,19.300000000000004,12.000000000000004,False,False,False,Working Day
2015-08-07,55.601,3.203,23.366666666666664,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,3.299999999999997,8.5,17.099999999999994,28.699999999999996,41.69999999999999,55.599999999999994,440.8,416.79999999999995,392.79999999999995,368.79999999999995,344.79999999999995,320.79999999999995,296.79999999999995,272.79999999999995,248.79999999999998,224.79999999999998,200.8,176.8,152.8,129.00000000000003,108.10000000000002,89.30000000000001,73.89999999999999,61.50000000000001,50.50000000000001,40.400000000000006,32.400000000000006,25.400000000000002,18.700000000000003,12.900000000000002,8.000000000000004,False,False,False,Working Day
2015-08-08,49.355,2.753,21.70833333333333,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000000000000036,3.799999999999999,10.6,18.8,29.400000000000002,40.8,53.699999999999996,68.29999999999998,83.99999999999997,400.99999999999994,376.99999999999994,352.99999999999994,329.0,304.99999999999994,280.99999999999994,257.0,233.0,209.0,185.0,161.0,137.40000000000003,116.80000000000001,99.60000000000002,83.80000000000001,70.4,57.800000000000004,46.7,37.3,28.999999999999996,20.999999999999996,13.999999999999996,8.199999999999996,4.199999999999996,1.1999999999999957,False,True,True,Non-Working Day
2015-08-09,52.366,3.252,23.7,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.099999999999998,7.099999999999998,14.799999999999997,23.4,32.8,44.3,57.3,71.0,448.8,424.8,400.80000000000007,376.8,352.8,328.8,304.80000000000007,280.80000000000007,256.8,232.79999999999998,208.79999999999998,184.79999999999998,162.89999999999995,143.89999999999998,127.6,112.19999999999999,97.6,85.1,74.1,63.79999999999998,54.39999999999999,45.39999999999999,36.99999999999999,29.999999999999993,22.999999999999993,False,True,True,Non-Working Day
2015-08-10,54.998,3.164,22.825000000000003,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000007,5.800000000000004,14.000000000000007,25.400000000000006,38.60000000000001,52.80000000000001,67.9,427.8,403.8,379.8,355.8,331.8,307.8,283.79999999999995,259.79999999999995,235.79999999999998,211.79999999999998,187.8,163.8,139.79999999999998,117.6,97.6,81.79999999999998,69.19999999999999,58.400000000000006,48.6,39.7,31.700000000000003,23.700000000000003,17.5,11.7,6.800000000000001,False,False,False,Working Day
2015-08-11,54.102,3.098,22.525000000000002,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.099999999999998,7.299999999999997,16.099999999999998,26.7,38.7,51.3,65.3,79.40000000000002,420.59999999999997,396.59999999999997,372.59999999999997,348.59999999999997,324.59999999999997,300.5999999999999,276.59999999999997,252.6,228.60000000000002,204.60000000000002,180.60000000000002,156.60000000000002,134.70000000000002,115.9,100.69999999999999,87.30000000000001,75.30000000000001,63.900000000000006,53.900000000000006,44.0,35.0,27.000000000000004,19.900000000000002,13.3,8.3,False,False,False,Working Day
