,"Electricity demand, daily sum, (GWh)",HCDH
2017-09-24,66.601,160.0
2017-09-25,79.353,190.9
2017-09-26,82.153,185.1
2017-09-27,84.157,203.3
2017-09-28,86.244,246.0
2017-09-29,88.043,245.05
2017-09-30,76.869,153.70000000000002
2017-10-01,71.892,113.75
2017-10-02,78.09,105.93333333333337
2017-10-03,76.004,84.51666666666667
2017-10-04,75.805,132.29999999999998
2017-10-05,77.697,164.10000000000002
2017-10-06,82.92,235.1
2017-10-07,80.525,244.89999999999995
2017-10-08,70.554,121.50000000000003
2017-10-09,79.73,172.20000000000002
2017-10-10,78.857,174.50000000000003
2017-10-11,77.53,107.2
2017-10-12,76.083,88.5
2017-10-13,75.766,115.39999999999999
2017-10-14,70.157,183.89999999999998
2017-10-15,71.832,226.0
2017-10-16,85.53,277.5
2017-10-17,89.22,266.4
2017-10-18,87.151,208.2
2017-10-19,80.38,112.4
2017-10-20,76.483,95.5
2017-10-21,67.427,125.6
2017-10-22,71.46,212.9
2017-10-23,95.328,321.1000000000001
2017-10-24,109.098,453.6666666666667
2017-10-25,102.929,306.6
2017-10-26,90.678,238.90000000000003
2017-10-27,83.816,194.10000000000002
2017-10-28,73.339,142.50000000000006
2017-10-29,66.094,71.41499999999999
2017-10-30,72.738,59.599999999999994
2017-10-31,72.084,57.84999999999999
2017-11-01,72.498,71.06666666666666
2017-11-02,71.861,39.100000000000016
2017-11-03,70.608,54.5
2017-11-04,65.425,77.6
2017-11-05,65.659,54.35000000000001
2017-11-06,71.042,78.6
2017-11-07,71.944,93.6
2017-11-08,72.31,97.5
2017-11-09,71.787,65.67500000000001
2017-11-10,68.832,68.05
2017-11-11,64.424,95.80000000000001
2017-11-12,62.188,77.80000000000001
2017-11-13,69.197,109.6
2017-11-14,70.999,131.5
2017-11-15,71.415,120.1
2017-11-16,72.401,122.3
2017-11-17,72.35,89.9
2017-11-18,64.121,121.1
2017-11-19,61.099,113.70000000000002
2017-11-20,69.477,124.80000000000001
2017-11-21,73.688,206.00000000000003
2017-11-22,78.452,232.2
2017-11-23,72.299,209.0
2017-11-24,69.603,171.50000000000003
2017-11-25,67.293,150.7
2017-11-26,63.148,88.30000000000001
2017-11-27,70.354,66.57000000000001
2017-11-28,71.461,129.0
2017-11-29,72.35,105.39999999999999
2017-11-30,72.584,148.59999999999997
2017-12-01,72.156,118.0
2017-12-02,66.498,111.29999999999998
2017-12-03,64.46,93.7
2017-12-04,72.973,99.50000000000001
2017-12-05,73.513,59.94999999999998
2017-12-06,74.274,121.54999999999998
2017-12-07,74.585,156.10000000000002
2017-12-08,74.68,116.89999999999998
2017-12-09,69.67,159.0
2017-12-10,66.735,143.85000000000002
2017-12-11,74.129,129.4
2017-12-12,74.883,162.5
2017-12-13,74.899,154.6
2017-12-14,74.712,172.95
2017-12-15,73.876,130.5
2017-12-16,66.147,72.10000000000001
2017-12-17,64.235,69.0
2017-12-18,73.07,126.9
2017-12-19,74.023,106.93333333333334
2017-12-20,74.83,136.89999999999998
2017-12-21,74.688,122.23333333333336
2017-12-22,73.936,156.39999999999998
2017-12-23,68.856,134.6
2017-12-24,64.435,131.2
2017-12-25,63.243,132.00000000000003
2017-12-26,70.169,127.5
2017-12-27,71.509,149.3
2017-12-28,70.752,169.3
2017-12-29,69.835,152.3
2017-12-30,64.584,127.2
2017-12-31,63.276,105.60000000000001
2018-01-01,63.441,125.69999999999999
2018-01-02,70.65,120.60000000000002
2018-01-03,72.931,93.39999999999999
2018-01-04,72.905,102.99999999999999
2018-01-05,72.849,84.90000000000002
2018-01-06,66.402,56.7
2018-01-07,63.397,109.1
2018-01-08,73.442,37.7
2018-01-09,75.86,91.36666666666666
2018-01-10,74.059,110.3
2018-01-11,73.195,118.5
2018-01-12,77.12,128.29999999999998
2018-01-13,67.125,139.9
2018-01-14,64.357,130.0
2018-01-15,70.07,106.5
2018-01-16,72.411,89.0
2018-01-17,73.825,128.9
2018-01-18,73.826,103.40000000000002
2018-01-19,72.451,54.58333333333333
2018-01-20,67.118,103.1
2018-01-21,66.936,138.2
2018-01-22,73.616,129.8
2018-01-23,73.182,140.1
2018-01-24,72.325,123.70000000000002
2018-01-25,72.646,103.20000000000002
2018-01-26,72.563,109.0
2018-01-27,67.026,121.30000000000001
2018-01-28,64.787,221.75000000000006
2018-01-29,74.038,197.6
2018-01-30,73.197,124.00000000000003
2018-01-31,72.444,132.0
2018-02-01,72.706,151.17500000000004
2018-02-02,73.532,155.4
2018-02-03,68.115,138.5
2018-02-04,66.284,141.10000000000005
2018-02-05,73.347,111.60000000000001
2018-02-06,73.08,110.08333333333334
2018-02-07,74.039,142.9
2018-02-08,74.851,154.50000000000003
2018-02-09,72.252,102.35
2018-02-10,65.438,61.75
2018-02-11,62.675,101.60000000000002
2018-02-12,69.222,83.05
2018-02-13,71.013,90.79999999999997
2018-02-14,71.802,74.80000000000001
2018-02-15,70.546,93.7
2018-02-16,70.788,103.50000000000001
2018-02-17,63.787,125.3
2018-02-18,60.875,99.86666666666666
2018-02-19,68.518,144.9
2018-02-20,74.836,167.69999999999996
2018-02-21,74.583,140.09999999999997
2018-02-22,76.05,161.4
2018-02-23,76.258,162.59999999999997
2018-02-24,70.54,161.10000000000002
2018-02-25,66.66,120.80000000000001
2018-02-26,72.202,125.49999999999999
2018-02-27,75.425,177.50000000000003
2018-02-28,75.39,152.99999999999997
2018-03-01,73.679,116.9
2018-03-02,75.628,120.76666666666664
2018-03-03,69.397,128.29999999999998
2018-03-04,64.815,138.00000000000003
2018-03-05,72.087,128.8
2018-03-06,71.243,140.5
2018-03-07,71.431,98.00000000000001
2018-03-08,71.235,111.30000000000001
2018-03-09,70.503,87.30000000000001
2018-03-10,67.789,51.53666666666666
2018-03-11,61.222,51.3
2018-03-12,71.252,89.31500000000003
2018-03-13,72.517,43.3
2018-03-14,70.476,57.43500000000002
2018-03-15,69.655,76.30000000000001
2018-03-16,71.329,103.22500000000002
2018-03-17,65.316,104.88333333333334
2018-03-18,63.738,109.69999999999999
2018-03-19,70.294,117.00000000000001
2018-03-20,70.67,87.10000000000001
2018-03-21,72.659,51.69999999999999
2018-03-22,73.331,44.80833333333332
2018-03-23,69.104,62.916666666666664
2018-03-24,62.665,70.9
2018-03-25,59.76,76.65
2018-03-26,68.451,101.05000000000001
2018-03-27,69.872,111.8
2018-03-28,69.872,114.7
2018-03-29,69.48,120.70000000000002
2018-03-30,68.504,127.5
2018-03-31,62.568,101.69999999999999
2018-04-01,58.778,75.35
2018-04-02,67.279,59.5
2018-04-03,67.999,80.3
2018-04-04,68.111,84.93333333333334
2018-04-05,68.32,71.16666666666669
2018-04-06,68.333,81.9
2018-04-07,63.511,74.05000000000001
2018-04-08,61.349,111.35
2018-04-09,77.59,243.70000000000005
2018-04-10,79.559,215.2
2018-04-11,74.692,114.89999999999999
2018-04-12,67.03,57.11666666666667
2018-04-13,68.565,134.50000000000003
2018-04-14,66.213,174.9
2018-04-15,61.605,105.89999999999998
2018-04-16,66.963,72.24999999999997
2018-04-17,68.623,98.9
2018-04-18,68.692,102.9
2018-04-19,67.231,85.25
2018-04-20,67.994,100.75
2018-04-21,64.527,203.0
2018-04-22,63.85,163.5
2018-04-23,75.424,108.9
2018-04-24,71.997,114.5
2018-04-25,70.836,108.85000000000001
2018-04-26,70.652,98.4
2018-04-27,69.74,81.76666666666668
2018-04-28,63.784,80.30000000000001
2018-04-29,61.352,71.06666666666666
2018-04-30,68.801,52.6
2018-05-01,70.153,75.60000000000001
2018-05-02,68.934,61.850000000000016
2018-05-03,69.997,105.1
2018-05-04,76.508,211.4
2018-05-05,74.197,252.6
2018-05-06,70.096,184.50000000000003
2018-05-07,74.438,136.40000000000003
2018-05-08,75.143,125.2
2018-05-09,76.577,121.53333333333336
2018-05-10,75.569,102.4
2018-05-11,70.654,29.166666666666675
2018-05-12,62.874,44.766666666666666
2018-05-13,60.285,52.5
2018-05-14,67.455,75.7
2018-05-15,69.058,79.35000000000001
2018-05-16,70.362,103.60000000000001
2018-05-17,70.616,76.85
2018-05-18,69.117,52.766666666666666
2018-05-19,63.084,55.45
2018-05-20,61.47,55.03333333333333
2018-05-21,68.926,31.1
2018-05-22,69.411,48.66666666666666
2018-05-23,70.284,51.85000000000001
2018-05-24,70.427,39.39999999999999
2018-05-25,68.842,56.349999999999994
2018-05-26,62.131,72.7
2018-05-27,60.722,86.85000000000001
2018-05-28,65.296,108.73999999999998
2018-05-29,72.574,71.7
2018-05-30,70.598,49.349999999999994
2018-05-31,70.924,64.30000000000001
2018-06-01,72.233,111.3
2018-06-02,70.354,147.50000000000003
2018-06-03,71.603,162.60000000000002
2018-06-04,78.859,125.75
2018-06-05,75.496,79.04999999999998
2018-06-06,73.603,77.35
2018-06-07,74.059,106.41666666666667
2018-06-08,78.748,172.99999999999997
2018-06-09,74.822,169.89999999999998
2018-06-10,70.839,159.99999999999997
2018-06-11,83.215,197.7
2018-06-12,85.265,200.0
2018-06-13,86.108,200.6
2018-06-14,84.291,181.6
2018-06-15,80.033,146.0
2018-06-16,66.32,60.2
2018-06-17,68.206,39.20000000000001
2018-06-18,72.99,82.70000000000005
2018-06-19,78.131,113.55
2018-06-20,81.978,134.4
2018-06-21,85.852,142.00000000000003
2018-06-22,86.407,145.75
2018-06-23,74.935,98.86666666666665
2018-06-24,70.627,98.5
2018-06-25,82.883,139.35000000000005
2018-06-26,84.441,140.10000000000002
2018-06-27,86.471,155.50000000000003
2018-06-28,83.593,122.3
2018-06-29,85.32,109.75
2018-06-30,77.076,122.60000000000002
2018-07-01,77.581,149.55
2018-07-02,87.28,142.65000000000003
2018-07-03,84.856,125.18333333333332
2018-07-04,75.543,152.04999999999998
2018-07-05,87.306,282.7999999999999
2018-07-06,103.731,494.4
2018-07-07,101.339,436.2000000000001
2018-07-08,95.575,373.5
2018-07-09,103.173,334.6
2018-07-10,114.202,277.0999999999999
2018-07-11,110.743,281.2
2018-07-12,108.563,259.90000000000003
2018-07-13,105.711,251.8
2018-07-14,97.008,245.70000000000005
2018-07-15,94.867,245.6
2018-07-16,102.935,219.7
2018-07-17,102.006,195.1
2018-07-18,102.034,206.04
2018-07-19,106.098,234.50000000000003
2018-07-20,104.411,222.3
2018-07-21,94.944,212.6
2018-07-22,95.109,282.1
2018-07-23,114.362,328.9
2018-07-24,121.05,335.9999999999999
2018-07-25,120.66,307.3
2018-07-26,114.95,257.40000000000003
2018-07-27,110.318,271.9
2018-07-28,98.736,213.2
2018-07-29,98.929,280.69999999999993
2018-07-30,109.803,303.3
2018-07-31,112.094,306.40000000000003
2018-08-01,112.679,299.6
2018-08-02,113.872,279.6
2018-08-03,113.823,291.20000000000005
2018-08-04,103.672,271.2
2018-08-05,97.748,264.99999999999994
2018-08-06,110.691,328.8999999999999
2018-08-07,118.574,345.20000000000005
2018-08-08,116.421,323.70000000000005
2018-08-09,116.244,328.4
2018-08-10,113.269,298.9
2018-08-11,106.841,284.99999999999994
2018-08-12,98.987,244.4
2018-08-13,101.312,218.7
2018-08-14,100.811,203.3
2018-08-15,102.669,207.1
2018-08-16,108.541,226.63333333333333
2018-08-17,111.506,240.65000000000003
2018-08-18,97.15,224.45000000000005
2018-08-19,96.485,231.05000000000004
2018-08-20,103.241,210.35
2018-08-21,102.933,207.9
2018-08-22,101.418,214.15
2018-08-23,98.774,198.5
2018-08-24,93.453,167.81666666666663
2018-08-25,85.024,160.5333333333333
2018-08-26,82.212,153.4
2018-08-27,88.97,139.2666666666667
2018-08-28,87.265,153.29999999999998
2018-08-29,92.722,204.8
2018-08-30,92.772,215.1
2018-08-31,90.802,207.1
2018-09-01,81.45,154.70000000000002
2018-09-02,76.654,148.31666666666666
2018-09-03,79.642,154.90000000000003
2018-09-04,87.956,149.50000000000003
2018-09-05,85.099,131.4
2018-09-06,86.295,145.15
2018-09-07,91.12,185.9
2018-09-08,92.751,266.1
2018-09-09,88.401,249.7
2018-09-10,94.335,190.5
2018-09-11,91.66,160.45
2018-09-12,89.724,156.55
2018-09-13,90.691,206.6
2018-09-14,92.409,251.6
2018-09-15,83.286,213.6
2018-09-16,80.225,207.9
2018-09-17,86.523,190.4
2018-09-18,84.909,165.6
2018-09-19,82.631,147.8
2018-09-20,84.814,140.45
2018-09-21,87.443,175.15000000000003
2018-09-22,82.648,198.3
2018-09-23,76.963,156.0
2018-09-24,81.393,98.75
2018-09-25,78.912,81.60000000000002
2018-09-26,85.022,150.37500000000006
2018-09-27,87.459,193.3
2018-09-28,85.758,137.25000000000003
2018-09-29,76.114,132.90000000000003
2018-09-30,74.144,172.89999999999995
2018-10-01,92.061,260.1
2018-10-02,89.376,189.79999999999995
2018-10-03,82.387,128.49999999999997
2018-10-04,81.485,111.41666666666666
2018-10-05,78.149,107.5
2018-10-06,69.616,93.45
2018-10-07,64.739,93.64999999999999
2018-10-08,71.999,91.73333333333333
2018-10-09,73.343,79.35
2018-10-10,70.859,64.60000000000002
2018-10-11,69.992,80.60000000000002
2018-10-12,72.882,130.39999999999998
2018-10-13,65.233,60.28333333333335
2018-10-14,62.037,72.80000000000001
2018-10-15,69.749,141.4
2018-10-16,70.043,162.89999999999998
2018-10-17,70.695,140.2
2018-10-18,72.194,167.3
2018-10-19,75.318,196.7
2018-10-20,70.602,198.5
2018-10-21,66.131,127.3
2018-10-22,73.407,90.25000000000001
2018-10-23,73.088,107.7
2018-10-24,74.005,119.4
2018-10-25,74.655,121.82833333333333
2018-10-26,75.522,187.8
2018-10-27,69.246,166.3
2018-10-28,64.488,138.3
2018-10-29,71.23,113.80000000000001
2018-10-30,70.897,76.7
2018-10-31,70.348,122.00000000000004
2018-11-01,70.81,145.7
2018-11-02,73.897,177.29999999999998
2018-11-03,68.974,178.20000000000005
2018-11-04,67.878,140.9
2018-11-05,71.578,97.64166666666668
2018-11-06,72.316,77.8
2018-11-07,70.538,52.91666666666667
2018-11-08,69.682,122.375
2018-11-09,69.027,148.5
2018-11-10,62.493,128.63333333333335
2018-11-11,60.28,142.9
2018-11-12,66.996,140.4
2018-11-13,69.145,120.30000000000001
2018-11-14,70.395,114.2
2018-11-15,70.364,143.2
2018-11-16,70.727,112.7
2018-11-17,65.052,91.41666666666669
2018-11-18,62.065,106.2
2018-11-19,69.286,110.60000000000001
2018-11-20,69.057,103.80000000000003
2018-11-21,68.652,81.9
2018-11-22,61.38,64.60833333333332
2018-11-23,63.041,90.3
2018-11-24,63.337,79.6
2018-11-25,61.294,108.5
2018-11-26,69.467,116.19999999999999
2018-11-27,70.338,102.00000000000001
2018-11-28,70.48,78.15833333333332
2018-11-29,70.585,65.03523809523809
2018-11-30,69.153,78.80000000000003
2018-12-01,64.44,86.79999999999998
2018-12-02,62.795,94.40000000000002
2018-12-03,71.204,108.30000000000001
2018-12-04,71.937,112.80000000000001
2018-12-05,74.117,110.82500000000005
2018-12-06,76.74,158.52916666666664
2018-12-07,72.781,111.50000000000001
2018-12-08,66.307,108.80000000000001
2018-12-09,64.119,99.2
2018-12-10,71.27,72.1
2018-12-11,71.604,113.4
2018-12-12,72.072,109.0
2018-12-13,72.48,139.30000000000004
2018-12-14,72.432,78.6
2018-12-15,66.45,134.4
2018-12-16,64.283,121.09999999999998
2018-12-17,70.597,70.95833333333334
2018-12-18,70.819,95.80000000000001
2018-12-19,71.387,134.20000000000002
2018-12-20,71.056,131.5
2018-12-21,69.63,82.9
2018-12-22,64.338,113.2
2018-12-23,62.467,112.3
2018-12-24,64.455,105.48166666666665
2018-12-25,59.437,73.45
2018-12-26,66.917,86.49999999999999
2018-12-27,69.49,136.79999999999998
2018-12-28,71.068,114.75
2018-12-29,68.239,171.89999999999998
2018-12-30,65.014,150.59999999999997
2018-12-31,68.279,118.10000000000001
2019-01-01,66.469,136.99999999999997
2019-01-02,74.406,170.29999999999998
2019-01-03,74.665,158.20000000000002
2019-01-04,75.629,149.4
2019-01-05,71.496,148.31666666666666
2019-01-06,65.792,129.2833333333333
2019-01-07,74.161,108.88333333333333
2019-01-08,72.858,106.89999999999998
2019-01-09,71.741,105.80000000000001
2019-01-10,71.736,110.7
2019-01-11,72.33,124.34785714285715
2019-01-12,68.292,129.45833333333331
2019-01-13,65.89,131.8
2019-01-14,77.459,128.81166666666664
2019-01-15,77.929,127.93333333333337
2019-01-16,76.841,78.59333333333333
2019-01-17,79.211,47.35833333333334
2019-01-18,72.453,84.425
2019-01-19,65.303,122.80000000000001
2019-01-20,63.825,105.04999999999998
2019-01-21,74.546,88.80000000000003
2019-01-22,73.001,90.15
2019-01-23,72.965,134.6
2019-01-24,72.204,142.1
2019-01-25,70.987,143.39999999999998
2019-01-26,64.923,115.6
2019-01-27,63.575,126.2
2019-01-28,69.926,110.50000000000003
2019-01-29,69.887,71.8
2019-01-30,69.649,74.7
2019-01-31,73.136,94.21666666666664
2019-02-01,71.682,108.50000000000004
2019-02-02,68.59,114.74333333333334
2019-02-03,67.93,120.25857142857144
2019-02-04,71.9,120.5
2019-02-05,73.576,168.85
2019-02-06,76.975,180.7
2019-02-07,77.385,174.2
2019-02-08,75.958,164.7
2019-02-09,68.28,147.83333333333337
2019-02-10,68.062,165.9333333333333
2019-02-11,75.427,173.24999999999997
2019-02-12,75.657,143.4
2019-02-13,76.61,111.25
2019-02-14,75.926,68.49333333333334
2019-02-15,73.487,132.42499999999998
2019-02-16,66.705,135.69999999999996
2019-02-17,66.955,181.4
2019-02-18,72.876,177.25000000000003
2019-02-19,75.467,158.40000000000003
2019-02-20,78.459,195.35
2019-02-21,78.025,196.28333333333336
2019-02-22,77.058,145.35
2019-02-23,69.677,160.79999999999998
2019-02-24,63.782,135.99999999999994
2019-02-25,69.718,110.29999999999995
2019-02-26,70.827,111.3
2019-02-27,70.087,76.34
2019-02-28,71.003,63.31666666666668
2019-03-01,67.873,60.21666666666667
2019-03-02,67.401,64.45000000000002
2019-03-03,62.834,63.2
2019-03-04,67.08,76.65000000000002
2019-03-05,69.563,84.4
2019-03-06,71.836,82.55333333333334
2019-03-07,68.74,89.71666666666668
2019-03-08,68.28,119.38333333333328
2019-03-09,64.409,143.6833333333333
2019-03-10,60.477,142.0
2019-03-11,70.098,97.5
2019-03-12,67.257,83.1
2019-03-13,66.515,81.19999999999999
2019-03-14,66.355,115.1
2019-03-15,66.194,139.60000000000002
2019-03-16,63.209,147.4
2019-03-17,61.419,161.40000000000003
2019-03-18,67.752,120.50000000000001
2019-03-19,67.482,69.825
2019-03-20,66.759,63.52
2019-03-21,68.047,109.53
2019-03-22,68.183,110.3
2019-03-23,63.765,68.05
2019-03-24,61.67,103.58333333333334
2019-03-25,67.173,121.60000000000002
2019-03-26,67.943,107.4
2019-03-27,68.477,82.0
2019-03-28,67.461,78.9
2019-03-29,66.302,99.30000000000001
2019-03-30,60.97,147.10000000000002
2019-03-31,59.765,155.9
2019-04-01,67.726,142.10000000000002
2019-04-02,66.306,54.9
2019-04-03,65.363,58.50000000000001
2019-04-04,65.635,64.5
2019-04-05,65.807,59.7
2019-04-06,60.525,77.1
2019-04-07,60.472,153.29999999999998
2019-04-08,71.787,190.4
2019-04-09,69.086,110.59999999999998
2019-04-10,67.728,100.30000000000003
2019-04-11,66.553,99.35
2019-04-12,65.428,103.20000000000002
2019-04-13,63.766,134.35000000000002
2019-04-14,61.597,100.6
2019-04-15,64.188,79.8
2019-04-16,65.914,53.733333333333334
2019-04-17,67.185,117.99999999999999
2019-04-18,71.244,186.80000000000004
2019-04-19,68.734,103.2
2019-04-20,62.308,49.29999999999999
2019-04-21,60.64,70.35
2019-04-22,67.091,115.50000000000001
2019-04-23,72.413,141.50000000000003
2019-04-24,73.463,125.50000000000004
2019-04-25,73.895,119.39999999999998
2019-04-26,71.856,83.25
2019-04-27,66.178,57.93333333333333
2019-04-28,62.739,52.03333333333333
2019-04-29,66.674,54.216666666666676
2019-04-30,67.19,56.150000000000006
2019-05-01,66.12,83.5
2019-05-02,68.431,82.6
2019-05-03,69.016,97.45
2019-05-04,61.934,82.94999999999999
2019-05-05,60.247,59.06666666666668
2019-05-06,66.579,52.550000000000004
2019-05-07,65.805,40.54999999999999
2019-05-08,66.674,34.71666666666667
2019-05-09,67.781,34.666666666666664
2019-05-10,66.956,48.150000000000006
2019-05-11,63.591,87.58333333333333
2019-05-12,64.464,87.64999999999998
2019-05-13,72.173,65.45000000000002
2019-05-14,74.554,77.35000000000001
2019-05-15,70.736,43.13333333333334
2019-05-16,71.096,58.266666666666666
2019-05-17,69.752,97.9
2019-05-18,63.071,77.6
2019-05-19,60.791,84.42499999999998
2019-05-20,65.879,84.13333333333333
2019-05-21,64.938,56.03333333333333
2019-05-22,65.855,50.55
2019-05-23,65.414,61.250000000000014
2019-05-24,65.121,110.50000000000001
2019-05-25,61.755,78.38333333333334
2019-05-26,59.019,74.05
2019-05-27,62.083,88.05000000000001
2019-05-28,67.608,92.80000000000001
2019-05-29,69.578,110.7
2019-05-30,70.903,108.84999999999998
2019-05-31,69.815,75.71666666666667
2019-06-01,64.444,35.9
2019-06-02,62.012,44.6
2019-06-03,67.515,67.15
2019-06-04,70.619,83.55000000000001
2019-06-05,72.34,100.09999999999998
2019-06-06,73.32,103.05
2019-06-07,71.411,88.25
2019-06-08,69.193,138.20000000000002
2019-06-09,74.59,220.4666666666667
2019-06-10,91.181,320.1
2019-06-11,96.746,294.79999999999995
2019-06-12,88.764,198.8
2019-06-13,76.126,93.5
2019-06-14,71.532,77.80000000000001
2019-06-15,65.737,85.90000000000002
2019-06-16,64.03,77.95000000000002
2019-06-17,69.511,70.4
2019-06-18,70.626,75.85000000000001
2019-06-19,72.887,113.70000000000002
2019-06-20,71.18,80.35
2019-06-21,67.918,55.599999999999994
2019-06-22,63.135,93.95000000000002
2019-06-23,63.512,114.20000000000005
2019-06-24,70.727,84.2
2019-06-25,69.282,74.41666666666669
2019-06-26,70.169,79.0
2019-06-27,73.327,107.40000000000005
2019-06-28,74.531,138.85000000000002
2019-06-29,68.743,179.2
2019-06-30,69.923,207.7
2019-07-01,81.176,201.0
