,"Electricity demand, daily sum, (GWh)","Electricity power, daily peak, (GW)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",HDH_5,HDH_6,HDH_7,HDH_8,HDH_9,HDH_10,HDH_11,HDH_12,HDH_13,HDH_14,HDH_15,HDH_16,HDH_17,HDH_18,HDH_19,HDH_20,HDH_21,HDH_22,HDH_23,HDH_24,CDH_5,CDH_6,CDH_7,CDH_8,CDH_9,CDH_10,CDH_11,CDH_12,CDH_13,CDH_14,CDH_15,CDH_16,CDH_17,CDH_18,CDH_19,CDH_20,CDH_21,CDH_22,CDH_23,CDH_24,CDH_25,CDH_26,CDH_27,CDH_28,CDH_29,Holiday,Weekend,Non-workDay,Day Type
2016-03-17,77.087,3.784,19.86666666666667,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3999999999999986,4.599999999999998,10.4,17.699999999999996,26.9,38.6,50.6,64.4,79.4,94.8,111.8,356.8,332.8,308.8,284.79999999999995,260.79999999999995,236.8,212.8,188.8,164.8,142.20000000000002,121.4,103.20000000000002,86.50000000000001,71.7,59.4,47.4,37.2,28.2,19.6,12.599999999999998,6.800000000000001,2.599999999999998,0.1999999999999993,0.0,0.0,False,False,False,Working Day
2016-03-18,74.416,3.589,17.243750000000002,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,9.55,21.55,34.150000000000006,48.14999999999999,62.94999999999999,79.55,97.54999999999998,117.04999999999998,138.45,162.14999999999998,293.85,269.85,245.85,221.85,197.85,173.85,149.85,125.85,101.85,79.6,63.400000000000006,51.400000000000006,40.0,30.0,20.8,13.400000000000002,7.400000000000002,2.900000000000002,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-03-19,66.382,3.178,16.62986111111111,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666675,6.016666666666664,15.48333333333333,27.28333333333333,40.883333333333326,56.68333333333334,73.48333333333335,91.48333333333332,110.28333333333336,130.28333333333336,152.88333333333338,176.88333333333338,279.1166666666666,255.11666666666665,231.11666666666665,207.11666666666665,183.11666666666665,159.11666666666665,135.11666666666667,111.11666666666666,87.38333333333334,69.13333333333334,54.60000000000001,42.400000000000006,32.0,23.8,16.6,10.6,5.399999999999999,1.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,Non-Working Day
2016-03-20,63.217,3.187,16.026527777777776,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8800000000000008,6.813333333333336,14.613333333333337,25.41333333333334,39.26333333333333,54.563333333333325,70.56333333333332,87.96333333333332,105.96333333333332,125.36333333333332,145.6633333333333,167.66333333333333,191.36333333333332,264.63666666666666,240.63666666666663,216.63666666666668,192.63666666666668,168.63666666666668,144.63666666666668,120.63666666666668,97.51666666666668,79.45000000000002,63.25,50.05,39.900000000000006,31.200000000000003,23.200000000000003,16.6,10.6,6.0,2.3000000000000007,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,Non-Working Day
2016-03-21,72.633,3.485,15.247152777777778,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7766666666666673,7.943333333333335,16.943333333333335,27.543333333333337,40.41833333333334,55.61833333333333,74.06833333333333,94.06833333333331,114.66833333333332,138.0683333333333,162.06833333333333,186.06833333333336,210.06833333333336,245.93166666666664,221.93166666666664,197.93166666666664,173.93166666666667,149.9316666666667,125.9316666666667,101.93166666666669,79.70833333333334,61.87500000000001,46.87500000000001,33.475,22.35,13.549999999999995,8.0,4.0,0.6000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-03-22,71.777,3.46,15.164583333333333,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,4.900000000000002,9.900000000000002,16.950000000000003,27.050000000000004,39.85,55.35,73.14999999999998,93.25,116.04999999999998,140.04999999999998,164.05,188.05,212.05,243.95,219.95,195.95,171.95000000000002,147.95000000000002,123.95000000000002,100.75,80.85,61.85000000000001,44.9,31.0,19.8,11.299999999999995,5.099999999999998,1.1999999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-03-23,73.162,3.481,18.21250000000001,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,2.099999999999998,9.099999999999996,18.099999999999994,28.0,38.39999999999999,51.6,65.6,80.99999999999999,98.2,117.2,139.3,317.10000000000014,293.1000000000001,269.1000000000001,245.10000000000005,221.1,197.1,173.10000000000002,149.10000000000002,125.29999999999995,103.2,86.19999999999999,71.19999999999999,57.1,43.5,32.7,22.700000000000003,14.1,7.300000000000001,2.3000000000000007,0.3999999999999986,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-03-24,73.99,3.525,19.5625,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000003,2.3000000000000007,6.100000000000001,13.2,21.2,29.2,37.2,46.0,55.7,65.7,76.10000000000001,88.0,102.2,117.9,349.49999999999994,325.49999999999994,301.49999999999994,277.5,253.5,229.5,205.9,183.8,163.6,146.7,130.70000000000002,114.7,98.7,83.5,69.2,55.20000000000002,41.60000000000001,29.5,19.7,11.4,4.600000000000001,1.3999999999999986,0.0,0.0,0.0,False,False,False,Working Day
2016-03-25,72.529,3.44,18.8375,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,2.4999999999999982,6.6999999999999975,13.099999999999998,22.2,33.4,46.39999999999999,59.39999999999999,74.4,90.60000000000002,107.8,126.5,332.1000000000001,308.1000000000001,284.1,260.1,236.1,212.1,188.1,164.10000000000002,140.5,118.6,98.79999999999998,81.19999999999999,66.3,53.49999999999999,42.49999999999999,31.5,22.5,14.699999999999996,7.899999999999995,2.5999999999999943,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-03-26,66.806,3.287,17.843055555555555,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666675,4.266666666666666,11.866666666666664,20.866666666666667,31.966666666666665,44.76666666666666,58.566666666666656,73.56666666666666,89.96666666666664,107.56666666666663,126.96666666666668,148.1666666666667,308.2333333333333,284.2333333333333,260.2333333333333,236.2333333333333,212.2333333333333,188.2333333333333,164.23333333333332,140.2333333333333,116.5,96.5,80.10000000000002,65.1,52.2,41.0,30.8,21.8,14.199999999999996,7.799999999999997,3.199999999999996,0.3999999999999986,0.0,0.0,0.0,0.0,0.0,False,True,True,Non-Working Day
2016-03-27,63.792,3.18,16.395486111111108,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5083333333333293,13.30833333333333,27.10833333333333,42.40833333333333,58.60833333333333,75.70833333333333,93.70833333333331,113.70833333333331,134.90833333333333,158.50833333333333,182.50833333333333,273.49166666666656,249.49166666666665,225.49166666666665,201.49166666666665,177.49166666666665,153.49166666666665,129.49166666666667,105.49166666666667,81.49166666666669,61.00000000000001,46.8,36.6,27.9,20.1,13.2,7.199999999999999,3.1999999999999997,0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,Non-Working Day
2016-03-28,70.451,3.356,14.445833333333333,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.200000000000001,5.600000000000003,11.633333333333336,24.5,41.7,61.49999999999998,85.29999999999998,109.29999999999998,133.29999999999998,157.3,181.30000000000004,205.30000000000004,229.30000000000007,226.69999999999996,202.69999999999996,178.69999999999996,154.69999999999996,130.70000000000002,106.70000000000002,82.70000000000002,59.900000000000006,40.3,22.33333333333333,11.2,4.400000000000002,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-03-29,70.531,3.434,11.30069444444444,16.7,0.0,0.0,0.2999999999999998,3.1,7.899999999999999,15.099999999999998,26.1,40.1,56.33333333333333,74.28333333333332,93.88333333333333,114.28333333333332,136.78333333333333,160.7833333333333,184.78333333333333,208.78333333333336,232.78333333333336,256.78333333333336,280.7833333333334,304.7833333333334,151.2166666666667,127.21666666666668,103.51666666666668,82.31666666666666,63.11666666666666,46.31666666666666,33.31666666666668,23.31666666666667,15.55,9.5,5.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-03-30,70.884,3.412,12.079166666666666,16.7,0.0,0.0,0.0,0.6000000000000005,5.7,12.9,22.7,33.7,45.1,58.4,75.00000000000001,95.5,118.1,142.1,166.1,190.1,214.1,238.1,262.1,286.1,169.9,145.9,121.9,98.5,79.6,62.8,48.6,35.599999999999994,22.999999999999996,12.3,4.899999999999999,1.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-03-31,71.046,3.404,15.383333333333336,23.3,0.0,0.0,0.0,1.0,3.9999999999999982,9.999999999999998,18.0,26.0,34.8,44.5,55.10000000000001,67.10000000000001,79.99999999999999,93.8,109.2,125.8,143.2,162.4,183.4,206.8,249.20000000000005,225.2,201.2,178.20000000000002,157.20000000000002,139.20000000000002,123.2,107.2,92.0,77.69999999999999,64.30000000000001,52.3,41.2,31.000000000000004,22.4,15.000000000000004,8.400000000000002,3.6000000000000014,0.6000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-04-01,71.619,3.384,16.079166666666666,22.2,0.0,0.0,0.0,0.0,0.0,1.1999999999999993,4.199999999999999,9.3,16.3,24.4,33.4,44.4,56.6,70.39999999999999,85.79999999999998,102.4,120.79999999999995,142.5,166.1,190.10000000000005,265.9,241.9,217.9,193.9,169.9,147.1,126.1,107.20000000000005,90.20000000000005,74.30000000000001,59.30000000000001,46.30000000000001,34.5,24.300000000000004,15.700000000000005,8.300000000000004,2.700000000000003,0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-04-02,67.759,3.35,19.2875,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.200000000000001,4.4,9.6,17.2,25.6,34.599999999999994,43.8,54.60000000000001,66.60000000000001,79.00000000000003,92.90000000000003,107.70000000000002,123.50000000000004,342.9,318.9,294.90000000000003,270.9,246.9,222.9,198.9,176.1,155.3,136.50000000000003,120.10000000000002,104.50000000000004,89.5,74.7,61.50000000000001,49.50000000000001,37.900000000000006,27.8,18.6,10.400000000000002,4.000000000000004,0.8000000000000007,0.0,0.0,0.0,False,True,True,Non-Working Day
2016-04-03,66.082,3.382,20.53333333333333,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1999999999999993,4.299999999999999,8.899999999999999,15.3,22.6,31.4,41.2,52.2,63.60000000000001,76.50000000000001,90.29999999999995,105.09999999999998,372.8,348.79999999999995,324.79999999999995,300.8,276.79999999999995,252.8,228.8,204.8,182.0,161.1,141.7,124.1,107.40000000000002,92.20000000000005,78.00000000000003,65.0,52.4,41.3,31.1,21.9,13.9,7.899999999999999,2.1999999999999997,0.0,0.0,False,True,True,Non-Working Day
2016-04-04,75.591,3.786,20.325,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,1.9999999999999984,5.599999999999998,11.599999999999998,18.8,27.6,36.7,47.3,60.3,74.49999999999997,89.69999999999999,105.7,367.7999999999999,343.79999999999995,319.79999999999995,295.79999999999995,271.79999999999995,247.8,223.8,199.8,176.0,153.8,133.40000000000003,115.40000000000003,98.60000000000002,83.40000000000003,68.5,55.1,44.1,34.3,25.5,17.5,10.1,4.899999999999999,1.1999999999999993,0.0,0.0,False,False,False,Working Day
2016-04-05,79.248,4.133,22.450000000000003,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,3.3999999999999986,8.399999999999999,14.299999999999995,21.9,29.9,39.10000000000001,49.50000000000001,60.80000000000001,73.0,86.69999999999999,418.80000000000007,394.80000000000007,370.80000000000007,346.8,322.8,298.79999999999995,274.79999999999995,250.80000000000004,226.8,203.00000000000003,182.20000000000005,163.20000000000002,145.10000000000002,128.70000000000002,112.70000000000002,97.9,84.30000000000001,71.6,59.80000000000001,49.50000000000001,39.49999999999999,30.9,23.8,16.799999999999997,10.599999999999998,False,False,False,Working Day
2016-04-06,79.38,4.09,20.879166666666663,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999996,3.6,8.1,15.699999999999998,28.899999999999995,44.5,60.5,76.80000000000001,93.8,111.50000000000004,381.1,357.1,333.1000000000001,309.1,285.1,261.1000000000001,237.10000000000005,213.10000000000005,189.10000000000005,165.10000000000005,141.7,120.69999999999996,101.19999999999996,84.79999999999998,74.0,65.6,57.6,49.900000000000006,42.900000000000006,36.6,30.6,24.6,18.9,13.9,9.0,False,False,False,Working Day
2016-04-07,73.758,3.5,17.025,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999996,5.0,15.099999999999994,30.5,49.6,71.39999999999999,95.4,119.4,143.39999999999998,167.39999999999998,288.6,264.6,240.6,216.6,192.6,168.60000000000002,144.60000000000002,120.6,96.6,72.60000000000001,49.20000000000001,29.6,15.699999999999996,7.099999999999998,2.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-04-08,73.603,3.454,14.501944444444446,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666639,12.63333333333333,35.95333333333332,59.95333333333333,83.95333333333332,107.95333333333332,131.95333333333335,155.95333333333338,179.95333333333338,203.95333333333335,227.95333333333332,228.04666666666665,204.04666666666665,180.04666666666662,156.04666666666662,132.04666666666665,108.04666666666668,84.04666666666668,60.04666666666667,36.04666666666668,12.313333333333336,0.6800000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-04-09,67.256,3.217,14.70659722222222,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6750000000000007,11.375,31.141666666666666,55.04166666666666,79.04166666666664,103.04166666666664,127.04166666666669,151.04166666666666,175.04166666666666,199.04166666666663,223.04166666666663,232.95833333333337,208.95833333333331,184.95833333333331,160.95833333333334,136.95833333333331,112.95833333333336,88.95833333333336,64.95833333333334,40.958333333333336,17.63333333333334,4.3333333333333375,0.1000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,Non-Working Day
2016-04-10,64.132,3.214,15.22916666666667,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000018,7.200000000000001,14.999999999999998,24.0,36.8,52.0,69.8,90.5,114.5,138.5,162.50000000000003,186.50000000000003,210.5,245.5,221.5,197.5,173.49999999999997,149.50000000000003,125.5,101.5,80.5,60.7,44.5,29.5,18.3,9.499999999999996,3.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,Non-Working Day
2016-04-11,72.553,3.472,17.27916666666667,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,6.199999999999999,15.0,25.9,38.89999999999999,54.1,71.69999999999999,91.3,113.5,137.3,161.30000000000004,294.70000000000005,270.7,246.7,222.7,198.7,174.7,150.69999999999996,126.7,102.70000000000002,78.9,60.900000000000006,45.70000000000001,32.60000000000001,21.6,12.8,6.400000000000002,2.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-04-12,73.229,3.452,17.0625,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000007,6.299999999999999,13.499999999999998,22.9,35.599999999999994,49.6,64.69999999999999,80.69999999999999,98.49999999999996,118.69999999999996,142.49999999999994,166.49999999999997,289.5,265.49999999999994,241.5,217.5,193.5,169.5,145.50000000000003,121.50000000000004,99.30000000000004,79.80000000000001,63.00000000000001,48.400000000000006,37.1,27.1,18.2,10.2,3.999999999999997,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-04-13,72.826,3.444,16.274305555555554,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666675,5.316666666666665,14.916666666666664,29.916666666666664,44.91666666666667,60.91666666666667,77.91666666666666,96.11666666666666,115.11666666666666,137.4166666666666,161.41666666666663,185.41666666666663,270.58333333333326,246.5833333333333,222.5833333333333,198.5833333333333,174.58333333333334,150.58333333333337,126.58333333333336,102.58333333333336,78.85000000000002,59.900000000000006,45.5,36.5,27.5,19.5,12.5,6.700000000000003,1.7000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-04-14,72.464,3.457,16.964583333333334,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000000000007,3.0,8.749999999999998,17.35,26.349999999999994,36.55,47.75,61.25,77.45,97.05,120.85,144.85,168.85,287.15,263.15000000000003,239.15,215.15,191.15,167.15000000000003,143.15000000000003,119.45000000000005,98.15000000000002,79.9,64.50000000000001,49.500000000000014,35.7,22.90000000000001,12.400000000000006,4.6000000000000085,0.2000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-04-15,72.319,3.484,19.195833333333333,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999986,4.499999999999998,11.3,20.5,31.3,42.3,53.3,66.69999999999999,81.3,98.5,118.4,340.70000000000005,316.7,292.7,268.7,244.7,220.7,196.7,172.7,148.7,125.6,105.2,88.00000000000001,73.20000000000002,60.000000000000014,47.000000000000014,34.0,23.4,14.0,7.199999999999999,3.1000000000000014,1.1000000000000014,0.1000000000000014,0.0,0.0,0.0,False,False,False,Working Day
2016-04-16,69.715,3.422,22.204166666666666,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999996,1.0999999999999996,2.5,5.699999999999999,10.7,17.5,25.5,35.9,47.2,60.2,74.29999999999998,412.9,388.9,364.9,340.90000000000003,316.90000000000003,292.90000000000003,268.9,244.90000000000003,220.9000000000001,197.00000000000003,174.00000000000003,151.4,130.60000000000002,111.6,94.4,78.4,64.8,52.1,41.1,31.2,22.8,15.2,9.099999999999998,4.099999999999998,1.0,False,True,True,Non-Working Day
2016-04-17,70.112,3.518,23.2125,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999996,1.0999999999999996,3.5,7.699999999999999,12.9,20.3,28.3,36.69999999999999,45.69999999999999,55.69999999999999,67.39999999999999,437.1,413.1,389.1,365.1,341.1000000000001,317.1,293.1,269.1,245.1,221.2,198.2,176.60000000000002,156.8,138.0,121.4,105.4,89.80000000000001,74.80000000000001,60.8,48.5,37.1,26.1,16.299999999999997,9.099999999999998,3.799999999999997,False,True,True,Non-Working Day
2016-04-18,80.103,4.174,22.84166666666667,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.799999999999999,5.799999999999999,10.999999999999998,17.2,24.899999999999995,32.900000000000006,41.3,51.2,62.2,74.30000000000001,428.2,404.2,380.2,356.2,332.2,308.2,284.2,260.2,236.2,212.2,190.0,170.0,151.20000000000002,133.4,117.1,101.1,85.5,71.4,58.4,46.50000000000001,36.10000000000001,27.1,18.4,11.200000000000005,5.700000000000003,False,False,False,Working Day
2016-04-19,82.461,4.284,23.683333333333337,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.099999999999998,6.099999999999998,11.3,18.3,27.1,37.4,48.6,60.6,448.4,424.4,400.4000000000001,376.4000000000001,352.40000000000003,328.40000000000003,304.40000000000003,280.40000000000003,256.4,232.4,208.4,184.4,162.50000000000003,142.50000000000003,123.70000000000002,106.70000000000002,91.5,77.8,65.0,53.00000000000001,41.6,31.6,22.5,13.7,6.5,False,False,False,Working Day
2016-04-20,81.664,4.179,22.52083333333333,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999996,1.0999999999999996,4.5,8.5,14.3,21.500000000000004,30.500000000000004,40.3,51.60000000000001,63.60000000000001,76.30000000000001,420.50000000000006,396.5,372.5,348.5,324.50000000000006,300.5,276.50000000000006,252.50000000000003,228.50000000000003,204.6,181.6,160.99999999999997,140.99999999999997,122.8,106.0,91.0,76.8,64.1,52.1,40.8,30.399999999999995,21.399999999999995,12.699999999999996,5.4999999999999964,0.7999999999999972,False,False,False,Working Day
2016-04-21,79.533,3.97,20.429166666666667,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999996,2.299999999999999,6.299999999999999,12.699999999999998,22.3,33.0,44.6,57.0,70.0,84.60000000000001,100.3,370.3,346.29999999999995,322.29999999999995,298.29999999999995,274.29999999999995,250.29999999999995,226.29999999999995,202.3,178.29999999999998,154.4,132.6,112.6,95.0,80.60000000000001,67.30000000000001,54.9,43.3,32.3,22.9,14.599999999999998,7.800000000000001,3.1999999999999997,0.3999999999999986,0.0,0.0,False,False,False,Working Day
2016-04-22,76.844,3.682,17.835416666666667,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999986,4.499999999999998,10.7,21.39999999999999,33.599999999999994,48.3,63.35,80.55000000000001,100.35,123.95,147.95,308.05,284.05,260.05,236.05,212.05,188.05,164.05,140.04999999999998,116.05,92.95000000000002,72.55000000000001,54.75000000000001,41.45,29.65,20.35,11.4,4.599999999999998,0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-04-23,68.971,3.371,18.93125,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000000000007,3.1000000000000014,7.300000000000001,13.3,20.700000000000003,29.000000000000004,38.2,48.3,59.900000000000006,74.3,89.59999999999998,105.8,123.44999999999996,334.35,310.35,286.35,262.35,238.35,214.35,190.35,166.65,145.45000000000005,125.65000000000002,107.65000000000002,91.05,75.35000000000001,60.54999999999998,46.64999999999999,34.24999999999999,24.64999999999999,15.949999999999992,8.149999999999991,1.7999999999999972,0.0,0.0,0.0,0.0,0.0,False,True,True,Non-Working Day
2016-04-24,65.718,3.289,17.612499999999997,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1999999999999997,8.999999999999998,17.799999999999997,29.0,41.8,55.50000000000001,70.7,87.1,106.5,129.29999999999998,153.29999999999998,302.69999999999993,278.69999999999993,254.7,230.7,206.7,182.7,158.70000000000002,134.70000000000002,111.70000000000002,89.9,71.70000000000002,56.50000000000001,43.7,32.5,22.2,13.400000000000002,5.800000000000001,1.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,Non-Working Day
2016-04-25,71.368,3.417,15.30208333333333,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000000000000018,5.500000000000002,13.3,25.90000000000001,41.3,57.3,74.1,92.45,113.25,136.75,160.74999999999997,184.75,208.75,247.25000000000003,223.25000000000003,199.25000000000003,175.25,151.25,127.25,103.25,80.75,60.74999999999999,44.55,33.15,24.55,16.549999999999997,9.349999999999998,3.6999999999999993,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-04-26,71.914,3.437,15.0,20.6,0.0,0.0,0.0,0.0,0.7999999999999989,3.3999999999999986,7.199999999999999,14.3,22.3,30.4,40.6,53.000000000000014,67.8,83.80000000000001,101.0,120.59999999999997,143.99999999999997,168.0,192.0,216.0,240.0,216.0,192.0,168.0,144.8,123.40000000000003,103.20000000000002,86.30000000000001,70.30000000000001,54.400000000000006,40.6,29.0,19.8,11.799999999999995,5.0,0.6000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-04-27,72.139,3.503,15.83333333333333,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000003,1.700000000000001,5.500000000000002,12.1,22.90000000000001,36.3,50.3,65.3,82.79999999999998,101.79999999999998,124.0,148.0,172.0,196.0,260.0,236.00000000000003,212.00000000000003,188.00000000000003,164.0,140.00000000000003,116.4,93.70000000000002,73.50000000000001,56.1,42.9,32.300000000000004,22.300000000000004,13.300000000000004,6.800000000000004,1.8000000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-04-28,71.994,3.415,15.312500000000002,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000000000000018,6.199999999999999,16.199999999999996,29.2,43.2,58.400000000000006,74.80000000000001,92.9,112.5,136.49999999999997,160.49999999999994,184.49999999999997,208.49999999999997,247.50000000000009,223.50000000000009,199.50000000000009,175.50000000000006,151.50000000000006,127.5,103.5,80.99999999999999,61.7,47.7,36.7,26.7,17.9,10.299999999999995,4.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-04-29,71.615,3.336,15.19722222222222,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333333333333332,5.9666666666666615,14.96666666666666,27.56666666666666,42.56666666666666,58.16666666666666,75.36666666666666,94.26666666666664,115.26666666666664,139.26666666666662,163.26666666666662,187.26666666666665,211.26666666666665,244.73333333333335,220.73333333333335,196.73333333333335,172.73333333333338,148.73333333333338,124.73333333333336,100.73333333333336,78.06666666666669,58.7,43.7,32.3,23.3,14.9,8.099999999999998,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,Working Day
2016-04-30,64.962,3.111,15.710416666666667,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.700000000000001,11.05,20.05,31.050000000000004,45.65,61.64999999999999,79.75,102.95,126.95,150.95,174.95,198.95,257.05,233.05,209.05,185.05,161.05,137.05,113.04999999999998,89.04999999999998,68.75,52.1,37.1,24.1,14.699999999999992,6.699999999999992,0.7999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,Non-Working Day
2016-05-01,63.517,3.199,16.435416666666665,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999986,6.549999999999997,16.15,29.15,43.35,58.54999999999999,75.25,92.85,111.85,133.54999999999995,157.54999999999995,181.54999999999995,274.44999999999993,250.45,226.45,202.45,178.45000000000002,154.45000000000002,130.45000000000002,106.45000000000002,83.35000000000002,65.0,50.6,39.6,29.8,21.0,13.7,7.300000000000001,2.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,Non-Working Day
2016-05-02,74.421,3.698,19.079166666666666,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,2.9999999999999964,10.599999999999996,19.39999999999999,29.7,40.899999999999984,53.00000000000001,66.00000000000001,80.39999999999999,95.4,111.4,129.2,337.8999999999999,313.9,289.8999999999999,265.90000000000003,241.9,217.9,193.90000000000003,169.9,146.1,124.90000000000002,108.5,93.30000000000004,79.6,66.80000000000001,54.900000000000006,43.900000000000006,34.3,25.3,17.299999999999997,11.099999999999998,6.699999999999999,3.099999999999998,0.3999999999999986,0.0,0.0,False,False,False,Working Day
